id,genre,votes
16077684,Contemporary,58
16077684,Adult Fiction-Erotica,51
315894,Religion-Islam,12
315894,Religion,8
315894,Nonfiction,4
315894,Spirituality,3
315894,Religion-Theology,3
315894,Science,3
3428818,Religion-Theology,100
3428818,Nonfiction,70
3428818,Christian,60
3428818,Religion-Christianity,39
3428818,Philosophy,39
208493,Young Adult,56
208493,Fantasy,52
208493,Fantasy-Paranormal,35
208493,Fantasy-Urban Fantasy,14
208493,Romance,14
208493,Fantasy-Supernatural,14
10002866,Nonfiction,2
1688677,Fantasy,43
1688677,Science Fiction,31
1688677,Fiction,28
1688677,Cultural-France,24
1688677,Roman,16
23635862,Fantasy,3
17465447,Fantasy,164
17465447,Childrens-Middle Grade,73
17465447,Fantasy-Fairy Tales,51
17465447,Childrens,37
17465447,Fiction,34
17465447,Adventure,29
17465447,Humor,25
17465447,Retellings,21
17465447,Young Adult,21
17465447,Horror,18
437993,Young Adult,8
437993,Fiction,5
16147670,Fiction,10
16147670,Historical-Historical Fiction,7
16147670,Historical,3
16147670,Mystery,3
16147670,Love,2
349562,Fantasy,25
349562,Fiction,14
349562,Classics,8
349562,Short Stories,7
349562,Science Fiction Fantasy,4
349562,Fantasy-Fairy Tales,4
20543348,Fantasy,2
23246963,Horror,4
23246963,Science Fiction-Apocalyptic,4
23246963,Science Fiction-Dystopia,2
23246963,Science Fiction,2
19504319,Fiction,2
18249406,Nonfiction,77
18249406,History,57
18249406,Biography,53
18249406,Autobiography-Memoir,40
18249406,War-World War II,18
23208397,Fiction,878
23208397,Science Fiction,288
23208397,Science Fiction-Alternate History,248
23208397,Mystery,147
23208397,Science Fiction-Dystopia,132
17586459,Young Adult,110
17586459,Contemporary,72
17586459,Romance,43
17586459,Travel-Road Trip,31
17586459,Realistic Fiction,26
13417349,Young Adult,14
13417349,Contemporary,11
13417349,Romance,8
13417349,Drama,5
154244,Economics,174
154244,Politics,65
154244,Philosophy,38
154244,Nonfiction,29
154244,History,20
154244,Sociology,14
17452010,Romance-M M Romance,4
17452010,Romance,2
17452010,Adult Fiction-Erotica,2
17452010,LGBT-Gay,2
9969859,Media Tie In-Doctor Who,263
9969859,Science Fiction,63
9969859,Fiction,27
9969859,Fantasy,19
9969859,Science Fiction-Time Travel,16
15822571,Business,70
15822571,Business-Entrepreneurship,30
15822571,Nonfiction,14
15822571,Science-Technology,6
15822571,Leadership,5
13410144,Poetry,28
28604340,Novels,3
1789758,Young Adult,21
1789758,Cultural-France,19
1789758,Fiction,11
1789758,Contemporary,11
1789758,Childrens,8
7268003,Novels,35
7268003,Fiction,16
18134856,Action,2
15755751,Romance-M M Romance,373
15755751,Romance,124
15755751,Contemporary,113
25030603,Fantasy-Paranormal,35
25030603,Romance-Paranormal Romance,23
25030603,Paranormal-Shapeshifters,18
25030603,Romance,17
6334867,Nonfiction,2
20454672,Mystery,399
20454672,Romance,293
20454672,Romance-Romantic Suspense,259
20454672,Fiction,224
20454672,Suspense,222
20454672,Thriller,217
20454672,Thriller-Mystery Thriller,91
20454672,Audiobook,88
20454672,Contemporary,72
20454672,Mystery-Crime,60
17264459,New Adult,277
17264459,Romance,236
17264459,Contemporary,81
17264459,Romance-Contemporary Romance,59
17264459,Academic-College,29
17264459,Suspense,28
17264459,Sociology-Abuse,26
17264459,Romance-Romantic Suspense,23
17264459,Mystery,17
17264459,Audiobook,12
17605317,Erotica-BDSM,84
17605317,Romance,28
17605317,Adult Fiction-Erotica,21
17605317,Adult,10
17605317,Dark,7
17605317,Contemporary,6
17605317,Romance-Erotic Romance,6
17605317,Business-Amazon,5
17605317,Anthologies,4
17605317,Sociology-Abuse,4
5198729,Romance-Romantic Suspense,32
5198729,Romance,26
5198729,Suspense,12
5198729,Romance-Contemporary Romance,10
5198729,Contemporary,9
298472,Sequential Art-Comics,206
298472,Sequential Art-Graphic Novels,100
298472,Superheroes-Marvel,61
298472,Comics-Comic Book,23
298472,Science Fiction,23
16053100,Novels,6
22042627,Dark,169
22042627,Erotica-BDSM,62
22042627,Adult Fiction-Erotica,53
22042627,Sociology-Abuse,39
22042627,Romance,35
65093,Fantasy,436
65093,Young Adult,107
65093,Fantasy-Fairy Tales,88
65093,Fantasy-Dragons,80
65093,Fantasy-Magic,71
65093,Childrens-Middle Grade,70
6326462,Politics,29
6326462,Religion,28
6326462,Religion-Islam,13
19862844,Nonfiction,67
19862844,Contemporary,14
321982,Self Help,285
321982,Nonfiction,108
321982,Psychology,86
321982,Self Help-Personal Development,81
321982,Business,29
65261,Fiction,65
65261,Cultural-Israel,43
65261,Literature-Jewish,19
65261,Literature,9
9955669,Horror,318
9955669,Young Adult,211
9955669,Fantasy,150
9955669,Historical-Historical Fiction,76
9955669,Fantasy-Paranormal,56
18249282,Erotica-BDSM,196
18249282,Romance,178
18249282,Adult Fiction-Erotica,146
18249282,Romance-Contemporary Romance,69
18249282,Contemporary,66
18249282,Romance-Erotic Romance,65
19544817,World War II-Holocaust,142
19544817,Nonfiction,120
19544817,History,102
19544817,War,33
19544817,Autobiography-Memoir,33
19544817,Historical,29
19544817,Biography,28
19544817,War-World War II,24
19544817,Biography-Autobiography,14
19544817,Biography Memoir,10
752875,Plays,121
752875,Drama,60
752875,Classics,31
752875,Plays-Theatre,22
752875,European Literature-Swedish Literature,15
752875,Fiction,15
752875,Literature-19th Century,10
806140,Culture-Film,45
806140,Art,14
806140,Nonfiction,11
806140,Philosophy-Theory,6
622052,Cultural-Ireland,9
622052,Fiction,5
622052,Literary Fiction,4
622052,European Literature-Irish Literature,4
17656909,Autobiography-Memoir,4
17656909,Nonfiction,4
24641336,Fantasy,8
24641336,European Literature-Danish,4
24641336,Young Adult,3
24641336,Science Fiction Fantasy,2
17987508,Young Adult,19
17987508,Science Fiction-Dystopia,18
17987508,Fantasy,9
17987508,Romance,8
18693865,Historical-Historical Fiction,167
18693865,Fiction,42
18693865,Historical,17
18693865,Cultural-France,16
18693865,War-World War II,15
18693865,Art,9
24235077,Adventure,2
10429527,Sports-Sports,28
10429527,Realistic Fiction,6
10429527,Football,6
10429527,Young Adult,3
24766606,Romance,7
24766606,Fiction,4
432162,Science Fiction,86
432162,Fantasy,39
432162,Science Fiction-Alternate History,33
432162,Fiction,20
432162,Animals-Dinosaurs,13
432162,Science Fiction Fantasy,8
432162,Literature-American,5
432162,Speculative Fiction,3
432162,Adventure,2
432162,Science Fiction-Alternate Universe,2
3347728,Science Fiction,59
3347728,Fantasy,51
3347728,Fiction,27
3347728,Comics-Superheroes,20
18868171,Fantasy,317
18868171,Romance-M M Romance,222
18868171,Romance,98
18868171,Fantasy-Magic,81
18868171,Fantasy-Paranormal,72
3156448,Nonfiction,14
3156448,Biography,9
20518786,Science Fiction,168
20518786,Humor,51
20518786,Space-Space Opera,28
20518786,Humor-Comedy,18
23354073,Romance,281
23354073,New Adult,223
23354073,Sports-Sports,151
23354073,Contemporary,129
23354073,Romance-Contemporary Romance,127
23354073,Warfare-Fighters,124
23354073,Sociology-Abuse,88
23354073,Academic-College,70
23354073,Contemporary Romance-Sports Romance,63
23354073,Martial Arts-Mixed Martial Arts,43
6951263,Fiction,23
6951263,European Literature-Dutch Literature,13
6951263,Literature,12
1755359,European Literature-Spanish Literature,6
1755359,Fiction,4
18142403,Fiction,185
18142403,Womens Fiction-Chick Lit,78
18142403,Contemporary,48
18142403,Humor,38
18142403,Adult Fiction,33
22704965,Nonfiction,11
22704965,Cultural-Africa,3
22704965,Biography,2
22025184,War-Military Fiction,38
22025184,Romance,29
16074409,Young Adult,150
16074409,Science Fiction,127
16074409,Fantasy,110
16074409,Fiction,73
168622,LGBT,7
168622,Autobiography-Memoir,6
168622,Nonfiction,6
168622,Cultural-France,5
168622,Diary-Journal,4
168622,European Literature-French Literature,3
404403,Historical-Historical Fiction,140
404403,Fantasy,47
404403,Historical,39
404403,Romance,38
404403,Fiction,37
404403,Young Adult,28
24422234,New Adult,332
24422234,Romance,307
24422234,Contemporary,131
24422234,Romance-Contemporary Romance,129
24422234,Adult Fiction-Erotica,116
84067,Young Adult,128
84067,Horror,47
84067,Mystery,29
84067,Fiction,23
25160737,Historical-Historical Fiction,21
25160737,Mystery,12
25160737,Fiction,10
22029330,Fan Fiction,14
22029330,Romance,7
22029330,LGBT,4
22029330,Romance-M M Romance,3
22029330,Fiction,2
545382,Mystery,32
545382,Mystery-Cozy Mystery,5
545382,Fiction,4
6536261,Cultural-France,8
6536261,Science Fiction,7
6536261,Fiction,5
6536261,Roman,3
6577838,Asian Literature-Turkish Literature,20
6577838,Cultural-Turkish,10
6577838,Roman,8
6577838,Literature,5
6577838,Classics,5
6577838,Novels,4
6577838,Fiction,3
6577838,Historical-Historical Fiction,2
6577838,Historical,2
9854833,Young Adult,10
9854833,Fiction,6
9854833,Historical-Historical Fiction,5
9854833,Christian,4
22736752,Dark,130
22736752,Romance,61
22736752,Sociology-Abuse,52
2883244,Nonfiction,42
2883244,Biography,19
2883244,Asian Literature-Japanese Literature,18
2883244,Autobiography-Memoir,11
2883244,Cultural-Japan,11
11069481,Science Fiction,394
11069481,Space-Space Opera,92
11069481,Fiction,74
11069481,War-Military Fiction,69
11069481,Science Fiction-Military Science Fiction,49
114550,Fiction,97
4631495,Nonfiction,56
4631495,Biography,35
4631495,Biography-Autobiography,9
817357,Fantasy,754
817357,Fiction,65
817357,Science Fiction Fantasy,27
817357,Fantasy-High Fantasy,20
8309123,Womens Fiction-Chick Lit,20
8309123,Fiction,12
8309123,Romance,10
6069,Nonfiction,66
6069,Psychology,66
6069,History,48
6069,War,35
6069,War-Military Fiction,28
25359392,Adult Fiction-Erotica,7
25359392,Romance,6
25359392,Novella,2
18042652,Adult Fiction-Erotica,4
18042652,Paranormal-Vampires,4
18042652,Polyamorous-Reverse Harem,3
18042652,Romance-Paranormal Romance,3
18042652,Fantasy-Paranormal,2
18397729,Historical-Historical Fiction,2
12953520,Science Fiction,419
12953520,Humor,260
12953520,Fiction,250
22666463,Historical-Historical Fiction,7
22666463,Historical,5
22666463,Fiction,4
22666463,European Literature-Czech Literature,3
23266015,Politics,2
21531395,Romance,60
21531395,Contemporary,35
21531395,Romance-Contemporary Romance,30
21531395,Womens Fiction-Chick Lit,14
21531395,Humor,12
21531395,Romance-Clean Romance,9
19395125,New Adult,145
19395125,Romance,121
19395125,Fantasy,99
19395125,Science Fiction,82
19395125,Fantasy-Paranormal,72
19395125,Young Adult,71
6670958,Thriller,65
6670958,Fiction,47
6670958,Adventure,31
6670958,Mystery,29
6670958,Historical-Historical Fiction,14
6340287,Romance,29
6340287,Asian Literature-Indonesian Literature,15
6340287,Novels,10
21775677,Young Adult,-1
22670973,Romance,30
22670973,Romance-Historical Romance,25
22670973,Historical-Historical Fiction,19
22670973,Historical,14
22670973,Romance-Western Romance,13
12730706,Humor,19
12730706,Fantasy,13
12730706,Fiction,10
12730706,Fantasy-Paranormal,5
12730706,Fantasy-Supernatural,4
98658,Cultural-Japan,11
98658,Nonfiction,8
98658,Biography,4
17686,Nonfiction,95
17686,Biography,65
17686,Classics,36
17686,Diary,24
20894027,Holiday-Christmas,30
20894027,Childrens-Middle Grade,12
20894027,Holiday,10
20894027,Fiction,9
20894027,Mystery,8
20894027,Childrens,8
20894027,Young Adult,6
2895061,Fiction,160
2895061,Contemporary,27
2895061,Novels,12
2895061,New York,10
9832370,Fantasy,159
9832370,Fiction,16
9832370,Science Fiction Fantasy,9
9832370,Fantasy-Epic Fantasy,6
9832370,Epic,6
1270360,Fiction,184
1270360,Womens Fiction-Chick Lit,48
1270360,American-Southern,44
1270360,Young Adult-Coming Of Age,24
547280,Marriage,26
547280,Religion-Theology,18
547280,Family,13
547280,Relationships,6
547280,Religion-Christianity,6
547280,Christian-Christian Living,5
547280,Cultural,3
431178,Young Adult,67
431178,Fiction,17
431178,Realistic Fiction,11
431178,Romance,9
431178,Contemporary,8
431178,Death,7
431178,Young Adult-Teen,6
431178,Young Adult-High School,4
431178,Childrens,4
431178,Classics,3
22381622,Science Fiction,17
22381622,Fiction,3
820905,Poetry,257
820905,Classics,243
820905,Historical-Medieval,93
820905,Fiction,78
820905,Literature,37
820905,Romance,27
259861,Fiction,62
259861,Adventure,47
259861,Young Adult,38
259861,Cultural-Canada,34
259861,Historical-Historical Fiction,26
259861,Classics,17
259861,Adventure-Survival,17
16720,Fiction,188
16720,Science Fiction,91
16720,Novels,26
16720,Literature,19
18911319,Fiction,163
18911319,Humor,21
18911319,Contemporary,13
25615424,Thriller,8
25615424,Fiction,7
25615424,Mystery,6
25615424,Historical-Historical Fiction,4
25615424,Historical,4
7045275,Religion,13
7045275,Religion-Islam,7
7045275,History,2
7045275,Sociology,2
7045275,Biography,2
22855313,Fantasy-Paranormal,6
22855313,Fantasy,5
22855313,Romance,3
22855313,Paranormal-Witches,2
22855313,Fantasy-Magic,2
24484737,Romance,43
24484737,War-Military Fiction,28
24484737,Dark,25
24484737,Romance-Romantic Suspense,18
24484737,Suspense,15
32417,Thriller,163
32417,Fiction,149
32417,Mystery-Crime,43
32417,Mystery,42
32417,Suspense,30
2635557,Fiction,86
2635557,Cultural-Latin American,26
2635557,Novels,16
2635557,European Literature-Spanish Literature,13
876732,Fiction,43
876732,Spy Thriller-Espionage,25
876732,Thriller,22
876732,Mystery,14
876732,Cultural-Spain,8
23399228,Fantasy,36
23399228,Childrens-Middle Grade,19
23399228,Fantasy-Fairy Tales,13
23399228,Childrens,9
23399228,Adventure,8
23399228,Fairy Tales-Fairy Tale Retellings,6
23399228,Retellings,6
23399228,Fantasy-Magic,5
23399228,Audiobook,5
23399228,Fiction,5
17828166,Fantasy-Paranormal,128
17828166,Romance-Paranormal Romance,123
17828166,Romance,119
17828166,Fantasy,40
11066823,European Literature-Bulgarian Literature,20
11066823,Short Stories,7
11066823,Classics,5
25500800,Novels-Light Novel,33
25500800,Sequential Art-Manga,17
25500800,Science Fiction,12
25500800,Action,8
25500800,Fantasy,5
25500800,Science Fiction-Dystopia,4
24270387,Christianity-Catholic,33
24270387,Spirituality,31
24270387,Religion-Theology,29
24270387,Religion,25
24270387,Nonfiction,16
24270387,Christian,13
24270387,Religion-Christianity,12
426840,Fiction,18
426840,Suspense,4
426840,Mystery,3
426840,Thriller,3
426840,Mystery-Crime,3
18590519,Romance,209
18590519,Romance-Contemporary Romance,109
18590519,Contemporary,69
18590519,New Adult,35
1437380,History,19
1437380,Nonfiction,10
1437380,Reference,4
25395596,Romance,6
25395596,Contemporary,3
26013033,Fantasy,17
26013033,Fantasy-Magic,4
26013033,Fantasy-Dark Fantasy,3
26013033,Science Fiction,3
26013033,Fantasy-Urban Fantasy,2
20980976,Romance,22
20980976,Romance-Contemporary Romance,14
20980976,Contemporary,10
20980976,Fiction,7
331196,Mystery,11
331196,Fiction,6
331196,Thriller-Mystery Thriller,3
331196,Thriller,3
15928972,Romance-M M Romance,145
15928972,Erotica-Menage,90
15928972,Menage-M M M,71
15928972,Romance,70
15928972,Contemporary,54
5962031,Fiction,4
5962031,Cultural-Portugal,3
13260536,Young Adult,103
13260536,Horror,75
13260536,Mystery,38
13260536,Fantasy-Paranormal,35
13260536,Thriller,34
13260536,Fantasy,17
13260536,Paranormal-Ghosts,15
13260536,Suspense,12
13260536,Fantasy-Supernatural,11
13260536,Romance,9
25904361,Crime-True Crime,28
25904361,Nonfiction,3
25829774,Fantasy,16
25829774,Young Adult,6
111516,Nonfiction,135
111516,Autobiography-Memoir,68
111516,Biography,59
111516,Travel,49
111516,History,29
111516,Mystery,26
17928198,Fantasy,343
17928198,Science Fiction-Steampunk,185
17928198,Young Adult,84
17928198,Science Fiction-Dystopia,36
252786,Christian,64
252786,Religion-Theology,54
252786,Nonfiction,25
252786,Religion,16
252786,Religion-Christianity,15
18273131,Fiction,3
18273131,Roman,2
243953,Fantasy,26
243953,Fiction,2
24457496,Romance,65
24457496,Romance-Contemporary Romance,43
24457496,Warfare-Fighters,39
24457496,Sports-Sports,39
24457496,Martial Arts-Mixed Martial Arts,38
17838913,Romance-Paranormal Romance,298
17838913,Fantasy-Paranormal,244
17838913,Romance,202
17838913,Fantasy,97
17838913,Paranormal-Angels,56
16153477,Contemporary,14
16153477,Health-Mental Health,9
16153477,Mental Health-Mental Illness,8
16153477,Family,6
23663829,Short Stories,5
1256318,Nonfiction,6
1256318,History,5
1256318,Cultural-African American,5
1256318,Biography,4
1256318,Race,3
1256318,Autobiography-Memoir,2
6571027,Nonfiction,97
6571027,Autobiography-Memoir,61
6571027,Biography,44
6571027,Biography Memoir,12
491888,Science Fiction,48
491888,Fantasy,30
491888,Short Stories,17
491888,Fiction,15
491888,Science Fiction Fantasy,7
19140641,Fantasy,32
19140641,Young Adult,10
19140641,Fantasy-Magic,8
19140641,Romance,6
47853,Plays,46
47853,European Literature-German Literature,14
47853,Classics,12
47853,Plays-Theatre,11
47853,Fiction,11
47853,Drama,11
25061922,Romance,18
25061922,Romance-Contemporary Romance,7
25061922,Contemporary,6
12375518,History,103
12375518,War-Military Fiction,80
12375518,Military-Military History,39
12375518,War,34
12375518,Nonfiction,33
12375518,War-World War II,14
57882,History,311
57882,Nonfiction,273
57882,Crime-True Crime,174
57882,Mystery-Crime,106
24173870,Fantasy-Paranormal,37
24173870,Fantasy,27
24173870,Paranormal-Angels,24
24173870,Romance-Paranormal Romance,22
24173870,New Adult,18
24173870,Romance,16
24173870,Paranormal-Demons,12
24173870,Young Adult,9
24173870,Fantasy-Magic,8
24173870,Fairies-Fae,7
18877915,Childrens,2
18877915,Childrens-Picture Books,2
19062,Young Adult,194
19062,Fiction,85
19062,Romance,43
15802693,Nonfiction,187
15802693,Science-Technology,115
15802693,Science,69
15802693,Economics,67
15802693,Business,50
15802693,Philosophy,48
3493565,Cultural-Pakistan,6
3493565,History,5
2078505,Christian,3
2078505,Historical-Historical Fiction,2
2078505,Christian Fiction,2
2078505,Romance,2
23270403,Romance,284
23270403,War-Military Fiction,167
23270403,Romance-Contemporary Romance,112
23270403,Contemporary,91
23270403,New Adult,81
24988236,Paranormal-Vampires,269
24988236,Fantasy-Paranormal,234
24988236,Romance,170
24988236,Romance-Paranormal Romance,125
24988236,Fantasy,108
22402229,Food and Drink-Cookbooks,4
22402229,Food and Drink-Cooking,4
22402229,Nonfiction,2
18467815,Thriller,90
18467815,Mystery,88
18467815,Mystery-Crime,64
18467815,Fiction,41
23602722,Sequential Art-Manga,90
23602722,Sequential Art-Graphic Novels,24
23602722,Animals-Cats,16
23602722,Sequential Art-Comics,16
23602722,Animals,15
