book_id,listegenre,award
20619936,"Amish, Christian, Christian Fiction, Christian Fiction-Amish Fiction, Contemporary, Fiction",0
20621114,"Romance, Romance-Contemporary Romance, Romance-Romantic Suspense, Suspense",0
20621185,"Contemporary, Cultural-Australia, Fiction, Realistic Fiction, Young Adult",1
20622797,"Business-Amazon, Contemporary, Fiction, Romance, Romance-Contemporary Romance, Romantic, Womens Fiction-Chick Lit",0
20623984,"Contemporary, Drama, Retellings, Romance, Young Adult",0
20624955,"Fantasy-Paranormal, Paranormal-Shapeshifters, Romance-M M Romance",0
20626416,Religion-Islam,0
20626492,"Academic-College, Contemporary, New Adult, Romance, Romance-M M Romance",0
20628154,"Adult, Adult Fiction-Erotica, Contemporary, Dark, Erotica-BDSM, Horror, Mystery-Crime, Romance, Romance-M F Romance, Sociology-Abuse",0
20630331,"Academic-College, Contemporary, New Adult, Romance, Sports-Sports",0
20631345,"Fantasy, Young Adult",0
20631421,"Adventure, Childrens, Classics, Cultural-Russia, Fiction, Literature-Russian Literature, Young Adult",0
20632110,European Literature-Spanish Literature,0
20632121,"Childrens, Fiction",0
20632430,Philosophy,0
20632548,Romance,0
20632650,"Fantasy-Paranormal, Paranormal-Demons, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
20638245,"Comics-Comic Book, Fiction, Graphic Novels Comics, Historical-Historical Fiction, Mystery, Mystery-Crime, Sequential Art-Comics, Sequential Art-Graphic Novels, Spy Thriller-Espionage, Thriller",0
20640026,"Adult Fiction-Erotica, Dark, Gay Romance-Gay For You, Romance, Romance-Erotic Romance, Sociology-Abuse",0
20640318,"Adult, Adult Fiction-Erotica, Dark, Fiction, Mystery, Romance, Thriller",0
20640467,"Contemporary, Romance, Romance-M M Romance",1
20640618,"Biography, History, Nonfiction, Religion-Islam",0
20640755,"Romance, Science Fiction-Dystopia, Young Adult",1
20642360,Historical-Historical Fiction,0
20643052,"Fantasy, Fiction, Historical-Historical Fiction, Science Fiction, Science Fiction-Alternate History, Science Fiction-Dystopia, Science Fiction-Steampunk, Writing-Books About Books, Young Adult, Young Adult-Young Adult Fantasy",1
20643053,Self Help,0
20643214,Fiction,0
20643434,"Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance, Romance-Erotic Romance",0
20644539,"Fantasy, Fantasy-Magic",0
20645098,"Contemporary, Fantasy-Paranormal, Mystery, Romance, Romance-Paranormal Romance, Romance-Romantic Suspense",1
20645398,"Contemporary, New Adult, Romance, Romance-M M Romance",0
20645941,"New Adult, Romance, Romance-Contemporary Romance",0
20646135,"Contemporary, Romance, Romance-M M Romance",1
20646604,"Adult Fiction-Erotica, Contemporary, Erotica-BDSM, Romance, Romance-Contemporary Romance",0
20646683,"Fantasy, Mythology-Mermaids, Young Adult",0
20646690,"Adventure, Childrens-Middle Grade, Fantasy, Fantasy-Magic, Fantasy-Mythology, Fantasy-Paranormal, Mythology-Mermaids, Romance, Young Adult, Young Adult-Young Adult Fantasy",0
20646696,"Fantasy, Mythology-Mermaids, Young Adult",0
20648137,"Fantasy, Fantasy-Paranormal, New Adult, Romance, Romance-Paranormal Romance",0
20649133,"Fantasy, Fantasy-Paranormal, Paranormal-Shapeshifters, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
20649134,"Fantasy-Paranormal, Paranormal-Shapeshifters, Romance, Romance-Paranormal Romance",0
20649195,"Contemporary, Disability, Fantasy, Fiction, LGBT, Realistic Fiction, Romance, Science Fiction, Young Adult, Young Adult-Young Adult Contemporary",1
20650282,"Cultural-Russia, Fiction, Historical, Historical-Historical Fiction, Romance, War-World War II",0
20650677,"Adult Fiction-Erotica, Contemporary, Dark, Mystery, New Adult, Romance",0
20650678,"Adult Fiction-Erotica, Dark, New Adult, Romance, Romance-Contemporary Romance, Suspense",0
20650898,"Childrens-Middle Grade, Contemporary, Fiction, Humor, Realistic Fiction, Romance, Young Adult",0
20652686,"Contemporary, LGBT, Romance, Romance-M M Romance, Young Adult",0
20652742,"Adult, Adult Fiction-Erotica, Contemporary, Erotica-BDSM, Love, Romance, Romance-Contemporary Romance, Romance-Erotic Romance, Womens Fiction-Chick Lit",0
20653500,"Childrens, Classics, Fiction, Historical-Historical Fiction, Young Adult",0
20653540,"Adult Fiction-Erotica, Erotica-Menage, Fantasy-Paranormal, Menage-M M F, Paranormal-Vampires, Romance",0
20653654,"Academic-College, Contemporary, Contemporary Romance-Sports Romance, New Adult, Romance, Sports-Sports",0
20653878,"Apocalyptic-Post Apocalyptic, Horror, Horror-Zombies, Romance, Young Adult",0
20657436,"Business, Leadership, Nonfiction, Psychology, Self Help, Self Help-Personal Development",0
20657437,"Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult",0
20657495,Poetry,0
20660316,"Contemporary, Romance, Romance-M M Romance, Sociology-Abuse",0
20660692,"European Literature-Bulgarian Literature, Nonfiction, Writing-Journalism",1
20661079,Nonfiction,0
20661307,"Classics, Literature-19th Century, Poetry",0
20661522,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Vampires, Romance, Romance-Paranormal Romance",0
20661548,"Biography, History, Nonfiction, Politics, Science-Technology",0
20661603,"Adult, Contemporary, Fiction, Marriage, Romance",0
20662728,"Fantasy, Fantasy-Magic, Fiction, Young Adult",1
20663064,"Crime-True Crime, History, Mystery, Mystery-Crime, Nonfiction",1
20663692,"Fiction, Historical-Historical Fiction, Literature, Music",0
20663749,"Contemporary, Fiction, Literary Fiction, Music",1
20663770,"Nonfiction, Science, Science-Astronomy, Science-Physics, Space",0
20665064,"Christian Fiction, Fiction, Historical, Historical-Historical Fiction, Historical-Regency, Mystery, Romance, Romance-Historical Romance",1
20665248,"Adventure, Apocalyptic-Post Apocalyptic, Christian, Christian Fiction, Christian Fiction-Christian Fantasy, Fantasy, Fiction, Science Fiction, Science Fiction-Dystopia, Young Adult",0
20665259,"Christian, Philosophy, Religion, Religion-Christianity, Religion-Faith, Religion-Theology",0
20665570,"Biology-Evolution, Environment-Nature, Nonfiction, Philosophy, Science, Science-Biology, Sociology",1
20666676,"Education, Science-Technology, Social Science-Social Media",0
20669450,Mystery,0
20673738,"Horror-Zombies, New Adult-New Adult Romance, Romance, Romance-Contemporary Romance, Sociology-Abuse",0
20673914,"Horror-Zombies, New Adult-New Adult Romance, Romance, Romance-Contemporary Romance, Sociology-Abuse",0
20685373,"Autobiography-Memoir, Cultural-Asia, History, Nonfiction",0
20686674,"Contemporary, New Adult, Romance-Contemporary Romance",0
20691201,"Fantasy, Mystery, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult",0
20691534,"Fantasy, Historical, Historical-Historical Fiction, Romance, Romance-Historical Romance, Romance-Time Travel Romance, Science Fiction-Time Travel",0
20693377,"Contemporary, New Adult, Romance, Romance-Contemporary Romance, Young Adult",0
20694404,"Horror-Zombies, New Adult-New Adult Romance, Romance, Romance-Contemporary Romance",0
20694818,"Cultural-France, Fantasy, Fantasy-Mythology, Sequential Art-Bande Dessinée, Sequential Art-Comics",0
20696006,"Health, Health-Medicine, Medical, Nonfiction, Science",1
20696430,"Biography, History, Nonfiction",1
20697435,"Adult Fiction, Audiobook, Fantasy, Fiction, Literary Fiction, Religion, Science Fiction, Science Fiction Fantasy, Science Fiction-Dystopia, Speculative Fiction",1
20697563,"Fantasy, Horror, Sequential Art-Graphic Novels, Sequential Art-Manga",0
20698530,"Contemporary, Fiction, Romance, Young Adult",1
20701012,"Horror, Language-Writing, Nonfiction",0
20701984,"Autobiography-Memoir, Childrens, Childrens-Middle Grade, Nonfiction, Sequential Art-Comics, Sequential Art-Graphic Novels",1
20702025,"Fantasy, Mystery, Romance, Science Fiction-Dystopia, Young Adult",1
20702729,"Animals, Animals-Horses, Biography, History, Nonfiction, War-Military Fiction",0
20705702,"Adult, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Supernatural, Fantasy-Urban Fantasy, Fiction, Mystery, Romance, Romance-Paranormal Romance",1
20706284,"Fiction, Science Fiction, Space-Space Opera",1
20706293,"Fantasy, Fiction, Romance, Young Adult",0
20706295,"Biography, History, Humor, Humor-Comedy, Media Tie In-Tv, Nonfiction",0
20706320,"Adventure, Audiobook, Childrens, Childrens-Middle Grade, Fantasy, Fantasy-Fairy Tales, Fantasy-Magic, Fiction, Retellings, Young Adult",1
20706651,"Adventure, Animals, Childrens-Middle Grade, Fantasy, Science Fiction-Steampunk",0
20706852,"Biblical Fiction, Christian, Christian Fiction, Fiction, Historical, Historical-Historical Fiction",1
20706930,Fantasy,0
20708771,"Adventure, Childrens, Fantasy, Fiction",1
20708773,"Adventure, Childrens, Childrens-Picture Books, Fantasy",1
20708785,"Childrens, Childrens-Juvenile, Childrens-Middle Grade, Fiction, Historical, Historical-Historical Fiction",1
20710353,"Asian Literature-Indonesian Literature, Horror",0
20710530,"Contemporary, Romance, Romance-Contemporary Romance",0
20714091,"Adult, Business-Amazon, Contemporary, Dark, Drama, New Adult, Romance, Romance-Contemporary Romance",0
20715706,"Classics, European Literature-British Literature, Fiction, Literature, Literature-20th Century",0
20716977,"Fantasy, Fantasy-Paranormal, Fiction, Horror, Paranormal-Vampires",0
20718289,"Childrens, Childrens-Picture Books, Fantasy, Fantasy-Fairy Tales, Fiction, Sequential Art-Graphic Novels",1
20718586,"Fantasy-Paranormal, Romance, Romance-Science Fiction Romance, Science Fiction, Science Fiction-Aliens",0
20721930,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fantasy-Magic, Fiction",0
20723946,"Business-Amazon, Fiction, Mystery, Thriller",0
20724717,"Cultural-Latin American, European Literature-Spanish Literature, Fiction, Novels",0
20726481,"Fiction, Graphic Novels Comics, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels",1
20726924,"Contemporary, Fiction, Poetry, Young Adult",1
20727654,"Fantasy, Fantasy-Magic, Fiction, Young Adult",0
20734002,"Contemporary, Fantasy, Fiction, Magical Realism, Romance, Young Adult",1
20734027,"Animals, Animals-Dogs, Childrens, Childrens-Middle Grade, Fantasy, Fiction",0
20734410,"Adventure, Childrens-Middle Grade, Cultural-France, Fiction, Mystery, Young Adult",0
20734875,Nonfiction,0
20735648,"Classics, Fiction, Humor",0
20736337,"Contemporary, New Adult, Romance, Romance-Contemporary Romance",0
20736462,"Adult, Adult Fiction, Audiobook, Cultural-Israel, Fiction, Historical, Historical-Historical Fiction, Literature-Jewish, Romance, Womens",0
20736640,"Autobiography-Memoir, Biography, History, Nonfiction, Politics",1
20736850,"Adventure, Animals, Childrens, Childrens-Middle Grade, Fantasy, Fiction, Science Fiction-Dystopia",1
20737002,"Fantasy, Fiction, Gothic, Historical, Historical-Historical Fiction, Horror, Literary Fiction",1
20737459,"Contemporary, Humor, New Adult, Romance, Romance-Contemporary Romance",0
20737479,"Adult, Contemporary, Dark, Humor, Mystery-Crime, New Adult, Romance, Romance-Contemporary Romance, Sociology-Abuse, Warfare-Fighters",0
20737633,"Fantasy, Fantasy-Dragons, Fantasy-Magic, Fantasy-Paranormal, Romance, Young Adult",0
20737639,"Fantasy, Fantasy-Dragons, Fantasy-Magic, Fantasy-Paranormal, Romance, Young Adult",0
20739284,"Academic-College, Contemporary, New Adult, Romance",0
20739792,"Nonfiction, Philosophy, Poetry, Psychology, Writing-Essays",0
20740634,"Fairies-Fae, Fantasy, Fantasy-Magic, Fantasy-Mythology, Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Shapeshifters, Romance, Young Adult, Young Adult-Young Adult Fantasy",0
20743633,"Contemporary, Cultural-Japan, Fiction, Realistic Fiction, Young Adult",0
20744949,"Adult, Adult Fiction-Erotica, Erotica-BDSM, Romance",0
20745354,"Contemporary, Fiction, Music, Realistic Fiction, Romance, Travel-Road Trip, Young Adult, Young Adult-Coming Of Age, Young Adult-Teen, Young Adult-Young Adult Contemporary",0
20746655,"GLBT-Lesbian, GLBT-Queer, Historical, Historical-Historical Fiction, LGBT, World War II-Holocaust, Young Adult",0
20746822,"Cultural-France, Fantasy, Historical-Historical Fiction, Historical-Medieval, Young Adult",0
20746980,"Contemporary, Dark, New Adult, Romance, Romance-Contemporary Romance, Sociology-Abuse",0
20747892,"Contemporary, Humor, Romance, Romance-Contemporary Romance",0
20748490,"Business-Amazon, Fiction, Romance, Womens Fiction-Chick Lit",0
20749607,"Contemporary, Humor",0
20750028,"Contemporary, New Adult, Novella, Romance",0
20750500,"Dark, Erotica-BDSM, New Adult, Romance, Romance-Contemporary Romance",0
20751655,"Historical, Realistic Fiction",0
20754848,"Contemporary, Romance, Young Adult",0
20757186,"Adult Fiction-Erotica, Erotica-BDSM, Romance, Romance-Contemporary Romance",0
20757528,"Contemporary, New Adult, Romance, Sports-Sports, Young Adult",0
20757532,"Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Horror, Paranormal-Ghosts, Young Adult",1
20757657,"History, Philosophy",0
20757675,"History, Nonfiction",0
20758093,"Childrens, Childrens-Middle Grade, Fiction, Young Adult",0
20758103,"Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult",1
20758104,"Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult",1
20758105,"Science Fiction, Science Fiction-Dystopia, Young Adult",1
20758175,"Audiobook, Fiction, Mystery, Thriller",1
20758493,History,0
20758497,History,0
20758512,"History, Philosophy",0
20758519,"History, Philosophy",0
20758552,History,0
20758567,History,0
20758573,History,0
20758586,History,0
20758599,History,0
20758602,History,0
20758607,History,0
20758612,History,0
20758629,History,0
20758637,History,0
20758643,History,0
20758652,History,0
20758682,History,0
20758697,History,0
20758706,History,0
20758717,History,0
20758721,History,0
20758729,History,0
20758742,History,0
20758751,History,0
20758758,History,0
20758771,History,0
20758778,History,0
20758787,History,0
20758794,History,0
20758801,History,0
20758820,History,0
20758868,History,0
20758870,"Romance, Romance-Contemporary Romance",0
20758874,History,0
20758882,History,0
20758902,History,0
20758907,History,0
20758923,History,0
20758938,History,0
20758961,History,0
20758965,History,0
20758975,History,0
20758981,History,0
20759481,"Action, Adventure, Audiobook, Childrens-Middle Grade, Fantasy, Fiction, Science Fiction, Thriller, Young Adult, Young Adult-Teen",0
20759639,"Childrens, Childrens-Juvenile, Childrens-Middle Grade, Fiction, Mystery, Realistic Fiction, Young Adult",1
20759641,"Fantasy, Fantasy-Paranormal, Romance, Science Fiction-Dystopia, Young Adult",0
20760002,Poetry,0
20761374,"Adult Fiction-Erotica, Romance",0
20762665,"Adult, Adult Fiction-Erotica, Contemporary, Dark, Erotica-BDSM, Romance, Romance-Erotic Romance, Sociology-Abuse, Suspense, Thriller",0
20763060,"Adult, Adult Fiction-Erotica, Erotica-BDSM",0
20763881,"Fiction, Mystery, Suspense, Thriller, Thriller-Mystery Thriller, Thriller-Psychological Thriller",0
20764548,"Fantasy-Paranormal, Fantasy-Urban Fantasy, Paranormal-Angels",0
20764632,"Anthologies-Collections, Audiobook, Autobiography-Memoir, Biography, Biography Memoir, Biography-Autobiography, Music, Music-Musicians, Nonfiction",0
20764879,"Adult, Adventure, Audiobook, Fantasy, Fantasy-High Fantasy, Fantasy-Magic, Fiction, LGBT, Romance, Young Adult",1
20764938,"New Adult, Romance, Romance-Contemporary Romance",0
20767943,"Fiction, Mystery, Science Fiction, Thriller, Thriller-Mystery Thriller",0
20769538,"Contemporary, Disability, Family, Fiction, LGBT, LGBT-Gay, Novels, Romance, Romance-Contemporary Romance, Romance-M M Romance",0
20774576,"Adventure, Classics, Fiction, Historical-Historical Fiction, Literature, Literature-19th Century, Literature-American, Novels, Travel, Unfinished",0
20774870,"Christian, Nonfiction, Religion-Christianity, Religion-Theology",0
20784908,"Fantasy, Fiction, Weird Fiction-New Weird",1
20785104,Fiction,0
20786893,"Fiction, Historical, Romance, Romance-Historical Romance",0
20787232,"Fantasy, Fantasy-Paranormal, New Adult, Paranormal-Angels, Romance, Romance-Paranormal Romance",0
20793484,"Business-Amazon, Contemporary, New Adult, Romance, Romance-Contemporary Romance, Young Adult",0
20793704,Romance,0
20795069,"Contemporary, Romance, Romance-Contemporary Romance",0
20797153,Parenting,0
20797806,"Childrens-Middle Grade, Contemporary, Mystery, Realistic Fiction, Romance, Young Adult",0
20798720,"Adult, Contemporary, Fantasy, Fantasy-Paranormal, Fiction, Romance, Suspense",1
20798954,"Fiction, Womens Fiction-Chick Lit",0
20801166,"Contemporary, Fiction, Romance, Young Adult",0
20801439,"Adventure, Fantasy, Science Fiction, Science Fiction-Aliens, Young Adult",0
20803611,Historical-Historical Fiction,0
20803953,"Contemporary, Drama, Fiction, New Adult, Romance, Romance-Contemporary Romance, Sociology-Abuse, Womens Fiction-Chick Lit, Young Adult, Young Adult-High School",1
20803962,"Contemporary, New Adult, Romance, Romance-Contemporary Romance, Young Adult, Young Adult-High School",0
20805402,"Autobiography-Memoir, Biography, Biography-Autobiography, Nonfiction",0
20806029,"Music, New Adult, Romance",0
20806095,"Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance",0
20806202,"Adult Fiction-Erotica, Dark, Erotica-BDSM, Romance",0
20808520,"Fiction, Mystery, Mystery-Crime, Suspense, Thriller, Thriller-Mystery Thriller",0
20808606,"Christian, Christian Fiction, Fantasy, Young Adult",0
20808947,"Fiction, Historical, Historical-Historical Fiction",0
