book_id,author_id,author
20130720,40354,H.P. Lovecraft
20170404,36568,Emily St. John Mandel
20174424,38450,Robert Jackson Bennett
20256594,38060,L.A. Meyer
20256797,44744,T.S. Krupa
20262014,42635,John Corwin
20262016,42635,John Corwin
20262017,42635,John Corwin
20271650,39759,Christine Zolendz
20298090,37216,Charles Dickens
20309995,36539,Joanna Chambers
20310066,39724,Angie Martin
20312462,40176,William Ritter
20317106,39201,محمد صادق
20318779,42623,Remy Sylado
20321138,45598,Mina V. Esguerra
20321703,41972,C.L. Stone
20324107,37171,Pepper Winters
20324922,37512,Arthur Conan Doyle
20335171,38724,Ibn Khaldun
20335752,39209,أشرف العشماوي
20336347,37191,Sawyer Bennett
20338342,41655,Victoria Laurie
20342214,36556,Stephen King
20345202,36770,Melissa Grey
20345548,37883,Steven Erikson
20346544,39924,Jessica Clare
20347484,41721,Ginger Scott
20348781,37174,Brittainy C. Cherry
20349248,37484,S.M. Reine
20349441,36482,Suzanne Collins
20351509,37178,Tijan
20359114,36505,Perie Wolford
20359719,36749,Sherry Thomas
20359781,37194,Penny Reid
20360301,37077,James Dashner
20363899,37671,Othen Donald Dale Cummings
20388847,40204,Simon W. Clark
20404905,39776,Daniel Abraham
20405520,48329,Francesco Marciuliano
20406396,41643,ياسمين ثابت
20407756,43078,Boyko Ovcharov
20409231,37918,Jennifer Lynn Barnes
20409985,43978,Enid Blyton
20414715,37954,Harper Sloan
20417843,37819,Seanan McGuire
20419314,39861,Amr Algendy - عمرو الجندي
20419336,38703,بلال فضل
20419910,38355,J.A. Huss
20421367,37205,Belle Aurora
20423136,42683,Kat Madrid
20423212,41145,William Blake
20423680,36827,Blake Crouch
20426122,37941,Cassia Leo
20426917,36869,Kim Harrison
20427449,37569,Karen  Lynch
20431030,37577,Bella Jewel
20433091,38864,Skyla Madi
20434940,40874,J.D. Horn
20438403,42449,Nikolas Lee
20439328,43452,Ali Smith
20439619,38680,Scott Hildreth
20440224,39926,Roxie Rivera
20442109,36475,Jillian Dodd
20443207,36779,Marie Rutkoski
20443235,36779,Marie Rutkoski
20443356,40869,Mandy M. Roth
20443402,40869,Mandy M. Roth
20443529,47892,Aziz Nesin
20444381,37233,Diana Gabaldon
20444408,37233,Diana Gabaldon
20445713,37513,Sarah  Robinson
20446802,42292,Lisa Shearin
20448515,36663,Sylvia Day
20451634,40091,Inio Asano
20454095,41956,Pseudonymous Bosch
20454107,41397,Robin Cook
20454611,37935,Cinda Williams Chima
20454635,36625,Seth Grahame-Smith
20454672,37643,Sandra Brown
20483084,46955,Jennifer Lynn Alvarez
20488568,48146,Vanessa Booke
20491654,40572,Ashlyn Forge
20492184,40013,أحمد خالد توفيق
20492283,38682,Jettie Woodruff
20494896,37887,J. Sterling
20495415,39221,Scarlett Dawn
20497609,37592,Nina  Levine
20498767,36649,Shelly Crane
20501604,40089,Wildbow
20502460,38356,Toni Aleo
20502912,37061,Robert Jordan
20504754,38685,Shay Savage
20505830,36760,Patrick Ness
20507095,47883,Erika Wilde
20508125,46163,Bryan Smith
20509356,36590,Hugh Howey
20512062,38878,B. Kristin McMichael
20512700,37544,Scarlett Edwards
20517266,41064,Adrienne Woods
20517739,38931,Tess Sharpe
20518655,37594,A.C. Bextor
20518786,37883,Steven Erikson
20518878,46954,Edith Cohn
20522640,36710,Robin LaFevers
20524917,44561,Lindsay Paige
20525628,40233,Caitlin Moran
20527879,42113,Roxanne St. Claire
20530917,45448,Jeramey Kraatz
20530956,37200,Jay Crownover
20548917,46501,J.P. Donleavy
20549003,46501,J.P. Donleavy
20549288,38124,Sara Shepard
20549384,39073,Danielle Stewart
20550148,38131,Joelle Charbonneau
20550167,39087,Angela  Graham
20551480,38163,Laurelin Paige
20555526,39513,Michael G. Manning
20556438,36863,Chloe Neill
20557510,37200,Jay Crownover
20559676,36970,J.A. Redmerski
20559695,36970,J.A. Redmerski
20561849,46754,Chanda Hahn
20561916,44375,Jaye L. Knight
20564828,36837,Jocelynn Drake
20567018,47097,Chris Robertson
20567969,38827,Avery Aster
20567976,38827,Avery Aster
20567999,38827,Avery Aster
20573324,45369,Jim Goforth
20573773,46062,Nikki Godwin
20575411,37722,Marilynne Robinson
20575434,37488,Ann M. Martin
20579053,44064,Stephen Blackmoore
20579287,36630,Gena Showalter
20588642,39394,Erin Lindsay McCabe
20601464,45371,Michelle Fox
20601842,45689,Julia Mills
20603820,36639,Kristen Ashley
20604826,38479,Michael   Lewis
20613055,40091,Inio Asano
20613470,36725,Sarah J. Maas
20613491,36726,Josephine Angelini
20613624,46623,Laurie Penny
20617544,45193,Tom    Taylor
20618110,44981,Alice Oseman
20619307,40632,نبيل فاروق
20626492,36520,Jay Northcote
20628154,38741,Lily  White
20630331,41005,Lex Martin
20632548,47325,Ellie R. Hunter
20632650,36823,Rebecca Zanetti
20640467,36542,Kindle Alexander
20640755,40039,Amy Engel
20643052,36754,Rachel Caine
20643053,42773,Paul Rega
20643214,42773,Paul Rega
20643434,39070,Magda Alexander
20645398,36538,Kade Boehme
20645941,39678,Lesley  Jones
20646135,36513,Nicola Haken
20646604,37948,M. Pierce
20646683,37530,Jennifer Donnelly
20646690,37530,Jennifer Donnelly
20646696,37530,Jennifer Donnelly
20648137,41976,Alyssa Rose Ivy
20649133,40472,J.D. Tyler
20649134,40472,J.D. Tyler
20649195,39556,Leah Thomas
20650677,37941,Cassia Leo
20650678,37941,Cassia Leo
20652686,36528,Jay Bell
20653500,37397,L.M. Montgomery
20653654,37587,Tillie Cole
20653878,44846,Chelsea Luna
20657436,37716,Stephen R. Covey
20657437,36683,Victoria Scott
20660316,36531,A.J.  Rose
20661079,38703,بلال فضل
20661522,38024,Suzanne Wright
20662728,37063,Garth Nix
20663749,42464,Richard Powers
20663770,39878,Neil deGrasse Tyson
20665064,40823,Julie Klassen
20665248,43744,Bonnie S. Calhoun
20665570,39871,Edward O. Wilson
20690407,37736,Jules Verne
20693377,40187,Amber L.  Johnson
20696006,40766,Atul Gawande
20697435,37346,Michel Faber
20698530,36648,Jenny Han
20702025,42811,Kate A. Boorman
20705702,36791,Ilona Andrews
20706284,38217,Ann Leckie
20706852,38454,Ted Dekker
20706930,40185,Trish Marie Dawson
20708773,46318,Aaron Becker
20710530,36661,Sylvain Reynard
20715706,38092,E.M. Forster
20716977,45335,Joseph Duncan
20726481,37000,Jeff Lemire
20726924,37102,Ellen Hopkins
20734410,42466,Paul Aertker
20734875,38736,عباس محمود العقاد
20736337,37182,Renee Carlino
20737002,39747,Joyce Carol Oates
20737459,37187,L.A. Casey
20737479,37187,L.A. Casey
20737633,41064,Adrienne Woods
20737639,41064,Adrienne Woods
20739284,37463,Jessica Sorensen
20740042,46286,Seeley James
20740634,44516,Stacey O'Neale
20743633,39549,Fox Benwell
20746655,44124,Rose Christo
20746980,44597,Noelle  Adams
20748490,39180,Sophie Moss
20750028,37950,Rachel Van Dyken
20754848,41620,Tracie Puckett
20757528,38149,Julie Cross
20757532,36736,Courtney Alameda
20758093,38007,R.J. Palacio
20758103,36760,Patrick Ness
20758104,36760,Patrick Ness
20758105,36760,Patrick Ness
20758175,47022,Allen Eskens
20759481,46922,Richard Paul Evans
20759641,36764,Kresley Cole
20761374,37524,Whitney G.
20762665,47215,Courtney Lane
20763881,40549,Paula Daly
20764879,37957,V.E. Schwab
20764938,39432,S.E. Hall
20774576,37621,Herman Melville
20787232,42814,Randi Cooley Wilson
20795069,37947,H.M. Ward
20801439,39596,Jan Raymond
20803953,37949,Penelope Douglas
20806029,39439,A.M. Madden
20806095,48147,Deborah Bladon
20808520,47586,Rachel Abbott
20808606,47303,Molly Evangeline
20819208,36813,Theodore Sturgeon
20819565,39073,Danielle Stewart
20819682,37248,Paulo Coelho
20819685,37338,David Mitchell
20821019,43057,Jussi Adler-Olsen
20821111,36707,Marie Lu
20821284,44162,Jacqueline Woodson
20821288,38204,Cherie Priest
20821294,37203,Joanna Wylde
20821306,41932,Romina Russell
20821371,39890,Steven Pinker
20821376,41550,Meg Wolitzer
20821386,40462,Kay Hooper
20821619,40822,Karen Kingsbury
20831142,44846,Chelsea Luna
20852804,38596,John  Cassian
20860129,40972,Kelsey Sutton
20869718,40372,L.D. Davis
20871425,39920,Francette Phal
20876097,37210,Emma Chase
20877885,36949,Kirsty Moseley
20878715,39090,Sandi Lynn
20879280,37577,Bella Jewel
20879823,48079,Chris Kuzneski
20880597,36525,N.R. Walker
20880952,40155,Stevie Turner
20883450,36645,J.D. Robb
20883847,39775,Brian  McClellan
20885104,43811,C.M. Owens
20886702,42449,Nikolas Lee
20890479,38104,Rachel Joyce
20890543,39666,Hajime Isayama
20891547,40359,Megan O'Brien
20891705,37285,Laurie R. King
20892805,38348,N.M. Silber
20893314,41305,Marlon James
20894023,47830,Katie Alender
20894026,39279,Christopher Paul Curtis
20894732,41904,Anne Elisabeth Stengl
20897517,40803,Hampton Sides
20898613,38348,N.M. Silber
20901080,37172,Amy Harmon
20909906,36659,Becca Fitzpatrick
20910157,41155,Amy Poehler
20911445,46889,Sarah Lyons Fleming
20911660,36795,Bree Despain
20912424,40247,Kimberly Brubaker Bradley
20922826,44657,Aaron Hartzler
20924711,39955,Kristen Painter
20926278,36556,Stephen King
20927207,44765,Santino Hassell
20927261,37463,Jessica Sorensen
20930843,36549,Robert A. Heinlein
20931089,39004,Lisa Tawn Bergren
20931404,47494,Sandra Marton
20931902,39164,Pam Godwin
20932673,38351,Jennifer Foor
20932811,39164,Pam Godwin
20933641,42351,Jessica Verdi
20933645,37463,Jessica Sorensen
20934149,37210,Emma Chase
20943623,39056,Rachel Brookes
20944389,37948,M. Pierce
20945751,41972,C.L. Stone
20946280,39914,Danielle DeVor
20958091,44846,Chelsea Luna
20958250,38124,Sara Shepard
20958632,36694,Holly Black
20959438,38358,Nicole Reed
20975446,37513,Sarah  Robinson
20976263,37941,Cassia Leo
20976417,44599,Oak Anderson
20977124,38069,Amy A. Bartol
20979794,37478,Candace Knoebel
20980373,37524,Whitney G.
20980648,36708,Gail Carriger
20980680,39567,Kate Elliott
20980781,36698,Jennifer L. Armentrout
20980814,37978,Agatha Christie
20980987,44508,Amanda Palmer
20982872,37194,Penny Reid
20983026,39138,Laura Bailey
20983362,36560,Alexandra Bracken
20983366,36560,Alexandra Bracken
20986629,39724,Angie Martin
20986946,40005,عبد الرزاق الجبران
20993087,46303,T.A. Uner
21003662,37658,Thea Harrison
21003754,37658,Thea Harrison
21015194,38590,Karl Wiggins
21028751,42185,Andy McDermott
21052827,37685,Dick King-Smith
21063217,37189,Aurora Rose Reynolds
21063639,37189,Aurora Rose Reynolds
21064108,37189,Aurora Rose Reynolds
21064599,36644,Sophie Kinsella
21066604,37866,Joe Abercrombie
21085730,38461,Jonathan Tropper
21104828,37301,Kate Morton
21112453,36925,John Green
21118275,37137,Alice Walker
21126975,42951,Lorna Seilstad
21126980,45587,Julianna Deering
21168477,43978,Enid Blyton
21222015,38590,Karl Wiggins
21251323,46635,Laura Bates
21254063,45459,Jim Bernheimer
21266675,43978,Enid Blyton
21270467,45533,Rebecca Solnit
21298206,40863,Katie Reus
21370980,41213,Carolyn Jewel
21393526,36766,Maria Dahvana Headley
21395464,38680,Scott Hildreth
21396155,37939,Jessica Khoury
21400356,37171,Pepper Winters
21402833,43776,Kathleen Baldwin
21405545,37204,Mia Sheridan
21406443,45457,Richard  Roberts
21408690,40930,Lauren Layne
21411058,37186,Leisa Rayven
21411062,37186,Leisa Rayven
21411887,36640,Abbi Glines
21411902,37207,Christina Lauren
21411911,43441,Rachel Renée Russell
21412215,36642,Alice Clayton
21412246,39673,Eiichiro Oda
21412673,36859,Anne Rice
21413662,39894,Randall Munroe
21414439,37476,Susan Dennard
21415754,46009,Erika Ashby
21415815,36863,Chloe Neill
21416421,36920,Mo Willems
21416690,39550,Genevieve Cogman
21417430,38163,Laurelin Paige
21417857,37197,R.K. Lilley
21418013,37740,John Scalzi
21420473,38163,Laurelin Paige
21421460,48405,Terah Edun
21422053,42897,Kendall Kulper
21422225,41897,Laura Thalassa
21422345,45689,Julia Mills
21432436,39159,Sherri Hayes
21438744,41493,Emma  Hart
21438940,41493,Emma  Hart
21451485,42398,Simon Okill
21454390,36523,Garrett Leigh
21456940,38733,أحمد مراد
21457243,37507,Anne Bishop
21457935,37281,Victoria Dougherty
21457950,37178,Tijan
21459155,39138,Laura Bailey
21459383,37197,R.K. Lilley
21460333,47935,Nguyễn Ngọc Tư
21461080,38196,Jasinda Wilder
21466236,38859,Bella Forrest
21468450,45031,Ruth Cardello
21469068,36759,Heather Demetrios
21469091,36572,Ann Aguirre
21473305,37187,L.A. Casey
21473632,43080,Mia Kerick
21474459,39910,Melanie Harlow
21479290,37894,Ben Aaronovitch
21481300,38514,Anna Othitis
21481392,42642,C.W. Lovatt
21483104,39527,Melodie Ramone
21491054,38364,Clarissa Wild
21491731,38196,Jasinda Wilder
21518679,37954,Harper Sloan
21520185,46708,Jamie A. Waters
21521348,37954,Harper Sloan
21523495,46286,Seeley James
21523892,42492,Jami Brumfield
21524446,41510,E.K. Johnston
21525988,45007,Meg Leder
21526646,39433,Jaden Wilkes
21526843,37751,Sarah Beth Durst
21530082,37273,Kate Mosse
21531395,44609,Jennifer Shirk
21531503,44816,Oprah Winfrey
21535019,36907,Jeff Kinney
21535284,38027,Alexandra Ivy
21536209,37209,K. Bromberg
21538290,39080,J.L. Berg
21538656,37534,Luca  Rossi
21539471,40043,Lisa Wingate
21544079,41491,Paige Weaver
21567666,39833,Donna Grant
21570074,47121,Gina Whitney
21588076,39088,Alison G. Bailey
21691436,38365,A.L. Jackson
21746534,37752,Melanie Dickerson
21755125,41173,Jonathan Friesen
21793182,36772,Melissa Landers
21794306,37191,Sawyer Bennett
21795430,37195,Jodi Ellen Malpas
21795840,37743,Nadine Brandes
21796528,40686,Bernie Morris
21796912,37943,Melanie  James
21798732,43811,C.M. Owens
21800367,38301,Carl Hiaasen
21801701,46751,Roberta Kagan
21803375,41255,Sophie Summers
21805399,36810,Pittacus Lore
21805653,37591,Lili St. Germain
21805738,37591,Lili St. Germain
21806701,37819,Seanan McGuire
21816542,47325,Ellie R. Hunter
21818422,48601,Brent N. Hunter
21819191,38397,Elisa Ludwig
21825761,40979,Alison Cherry
21827600,42950,Gemma James
21839603,39929,J.J. McAvoy
21840173,37282,Deanna Raybourn
21840306,38299,Nicky Charles
21841757,40620,Sally Ember
21845490,41584,Robin Bielman
21846948,38345,Elle Casey
21849362,36637,J.R. Ward
21851568,36757,Danielle L. Jensen
21851572,36757,Danielle L. Jensen
21851827,40214,P.J. Fiala
21853621,36880,Kristin Hannah
21853633,37166,Sarah Addison Allen
21853636,36765,Courtney Summers
21853637,40527,Paula Brackston
21853659,45994,Tatjana Soli
21853667,38789,Jane Green
21853677,42471,R.L. Stine
21853678,40285,Sally Hepworth
21853687,46299,Steve Berry
21853708,36826,Sherrilyn Kenyon
21855601,36823,Rebecca Zanetti
21856367,38949,Walter Isaacson
21856443,39907,Tali Alexander
21857325,37191,Sawyer Bennett
21857369,38685,Shay Savage
21857790,43801,Jennifer Theriot
21858914,36957,Cora Carmack
21859363,36631,Katie McGarry
21861356,48142,Joel Chandler Harris
21861357,41357,Cara Dee
21863558,46751,Roberta Kagan
21873331,36718,Gayle Forman
21874813,37312,Alan Bradley
21878763,38095,Kia Carrington-Russell
21879674,39063,Erin Noelle
21882327,48591,Dan Waldschmidt
21894440,37478,Candace Knoebel
21894650,38878,B. Kristin McMichael
21895563,39666,Hajime Isayama
21897149,37570,Lucian Bane
21897475,38193,J.L. Mac
21897817,40644,Marie Force
21897920,37567,Michelle Krys
21899546,37192,Karina Halle
21899701,42601,Heather C. Leigh
21899705,42601,Heather C. Leigh
21900138,42943,Skylar Dorset
21901021,38024,Suzanne Wright
21902777,37513,Sarah  Robinson
21911024,38590,Karl Wiggins
21911333,42908,Jennifer Ryan
21912673,37327,Dave Eggers
21913812,38493,Naomi Klein
21914535,38064,A. Meredith Walters
21915383,45320,J.M. Northup
21915986,39908,R.S. Grey
21920584,39678,Lesley  Jones
21936742,37789,Quinn Loftis
21936809,43717,Peter  Swanson
21936937,37928,Nicole Castroman
21936988,36767,Melinda Salisbury
21937380,42623,Remy Sylado
21942340,37207,Christina Lauren
21943246,36659,Becca Fitzpatrick
21943866,37209,K. Bromberg
21944884,36651,Ally Condie
21945638,41721,Ginger Scott
21947191,38068,Kendall Ryan
21948349,43068,Nabse Bamato
21948425,38364,Clarissa Wild
21952189,46885,Roxy Sloane
21955381,45604,Alyloony
21965107,37269,Ian McEwan
21965351,37077,James Dashner
21969786,36760,Patrick Ness
21971980,46080,Stacy Borel
21973254,40052,Erica Stevens
21980271,42669,Adriana Noir
21981841,37949,Penelope Douglas
21996359,40380,Jen Calonita
22005857,42853,Vicki Green
22007986,37736,Jules Verne
22008036,47858,Orhan Kemal
22008040,47858,Orhan Kemal
22012290,45819,Paul S. Kemp
22012747,43949,C.M. Fenn
22012863,37943,Melanie  James
22013040,38514,Anna Othitis
22013801,42473,B.J. Harvey
22020052,37587,Tillie Cole
22020598,42948,Corinne Duyvis
22021611,36718,Gayle Forman
22022320,42131,Maxwell Maltz
22022457,40480,Cynthia Eden
22023804,37513,Sarah  Robinson
22023867,48147,Deborah Bladon
22025184,38602,Lizzy Ford
22027888,39063,Erin Noelle
22028061,39814,Robert Thier
22031920,46814,Jack L. Pyke
22033850,46034,Tracey   Martin
22035440,38299,Nicky Charles
22036799,45768,Marc Secchia
22038750,46390,Danelle O'Donnell
22040757,40869,Mandy M. Roth
22042627,39920,Francette Phal
22044543,40290,Robert Bryndza
22045298,37570,Lucian Bane
22046823,40874,J.D. Horn
22046835,40473,J.T. Geissinger
22046891,36826,Sherrilyn Kenyon
22046983,46286,Seeley James
22047125,46268,Oren Sanderson
22051319,45343,Richard Myerscough
22052520,43710,Angel Sefer
22054340,36585,Kiera Cass
22054905,36585,Kiera Cass
22055137,37178,Tijan
22055262,37957,V.E. Schwab
22055280,38451,Brian Staveley
22055878,39970,R.C. Sproul
22062202,37507,Anne Bishop
22062213,37507,Anne Bishop
22063921,38349,E.L. Montes
22064780,37418,Louis Sachar
22066090,38799,Rysa Walker
22067087,38574,Linda Kage
22074622,43616,Ronie Kendig
22076576,38028,Aprilynne Pike
22076621,38281,Lev Grossman
22080473,46889,Sarah Lyons Fleming
22084404,46009,Erika Ashby
22086404,38162,Tara Sivec
22088091,48147,Deborah Bladon
22089601,40145,Kelly Oram
22090082,42492,Jami Brumfield
22097156,39430,Chelle Bliss
22097790,39159,Sherri Hayes
22107044,37587,Tillie Cole
22107214,37587,Tillie Cole
22107256,37587,Tillie Cole
22113811,40269,John       O'Brien
22117633,39677,Tite Kubo
22124901,45533,Rebecca Solnit
22127812,43216,E.J. Deen
22129048,43811,C.M. Owens
22144858,42387,Erin McCahan
22152589,37595,River Savage
22168240,44407,Grace Helbig
22172801,43409,Karen Ann Hopkins
22173656,37191,Sawyer Bennett
22174098,44915,Jill Stengl
22175890,36630,Gena Showalter
22179011,38514,Anna Othitis
22182961,41933,Elias Zapple
22204746,37671,Othen Donald Dale Cummings
22206699,42459,Dan Gutman
22206795,36713,Wendy Higgins
22208238,36600,James Patterson
22209849,37070,John Flanagan
22217702,43368,Christopher Scotton
22227607,40071,S.L. Jennings
22232035,44393,Carrie Hope Fletcher
22233067,39064,Brooke Cumberland
22236956,40142,Patti Larsen
22237428,39929,J.J. McAvoy
22237681,39929,J.J. McAvoy
22238177,37693,W. Bruce Cameron
22238184,43776,Kathleen Baldwin
22246200,45012,Emm Cole
22246225,45012,Emm Cole
22249640,36913,Jim Butcher
22249695,46456,Gordon Korman
22249707,36957,Cora Carmack
22249765,36730,Veronica Rossi
22249766,36646,Tahereh Mafi
22249773,36810,Pittacus Lore
22249789,36702,Rae Carson
22255771,44372,Michael Morpurgo
22265311,40869,Mandy M. Roth
22266009,37197,R.K. Lilley
22266042,37197,R.K. Lilley
22293224,39720,Linda  Watkins
22297138,45867,Taran Matharu
22297173,37533,Tracy Clark
22297294,36771,Paula Stokes
22299763,36723,Leigh Bardugo
22303684,36791,Ilona Andrews
22306115,41933,Elias Zapple
22306137,41933,Elias Zapple
22307920,40394,Lindsey Kelk
22314178,38818,Claire North
22318363,37285,Laurie R. King
22323659,45254,Tui T. Sutherland
22324683,37193,L.H. Cosway
22324795,37193,L.H. Cosway
22324898,36652,Jessica Park
22325661,47805,John J.  Davis
22328546,36780,Victoria Aveyard
22337670,37941,Cassia Leo
22351498,41005,Lex Martin
22361144,37195,Jodi Ellen Malpas
22363783,44372,Michael Morpurgo
22365433,41255,Sophie Summers
22368464,45595,HaveYouSeenThisGirL
22370053,45595,HaveYouSeenThisGirL
22372599,44901,Serena Chase
22380451,45595,HaveYouSeenThisGirL
22381065,46501,J.P. Donleavy
22381622,37408,Arthur C. Clarke
22383696,43633,Roseanna M. White
22386019,39460,Bibhutibhushan Bandyopadhyay
22388165,41401,Meghan Quinn
22390073,45595,HaveYouSeenThisGirL
22390262,40074,Victoria Ashley
22396569,47355,Karen Perkins
22399098,36491,Adrienne Wilder
22400511,36734,Kim Liggett
22401661,41202,George Mann
22402972,42810,Lynda Mullaly Hunt
22405578,37573,Jayna Vixen
22405779,37064,Brian Jacques
22413792,37037,Katie Cross
22416496,46754,Chanda Hahn
22429174,38514,Anna Othitis
22429350,36753,Emery Lord
22430102,44763,Becky Wicks
22431058,37207,Christina Lauren
22436841,39902,Mari Hamill
22443261,36479,Brandon Sanderson
22447220,36716,A.G. Howard
22449285,36714,Suzanne Young
22449572,41719,Leylah Attar
22450742,42153,Judith Kinghorn
22451936,41736,Stephanie Burgis
22459045,40351,Ann Radcliffe
22459998,46205,Winna Efendi
22465597,36728,Lauren Oliver
22465786,38741,Lily  White
22466429,39576,David  Arnold
22469201,37570,Lucian Bane
22469323,36726,Josephine Angelini
22469648,37178,Tijan
22470287,37192,Karina Halle
22471294,37196,Alessandra Torre
22472103,37209,K. Bromberg
22475781,37818,Shelly Laurenston
22487669,36543,T.J. Klune
22489107,36588,Marissa Meyer
22494161,38398,Heather Burch
22494969,39927,Sarah Brianne
22501028,40293,Anne Tyler
22501055,36739,Stacey  Lee
22504482,43686,Dani Pettrey
22504489,43664,Jen Turano
22504496,44923,Melissa Tagg
22504696,37470,Janet Lee Carey
22504710,43390,Ursula Vernon
22521314,39176,Ker Dukey
22521471,43811,C.M. Owens
22521549,46575,Michelle Tea
22521591,36675,Andrea Cremer
22522202,36640,Abbi Glines
22522296,43266,Stewart O'Nan
22522805,36593,Kazuo Ishiguro
22523325,41897,Laura Thalassa
22529151,37939,Jessica Khoury
22529375,42481,Lilian Roberts
22533415,38244,Alexandra Monir
22537367,45013,Erin L. Schneider
22537700,39417,Marci Jefferson
22540125,47571,Anna Todd
22543639,40479,Tara West
22543699,43335,Tom McCarthy
22544024,41326,Susan Meissner
22544764,36882,Naomi Novik
22546129,36673,Lisa McMann
22547900,45320,J.M. Northup
22550087,45869,Cheyenne McCray
22551730,37341,Erik Larson
22554784,38809,Stephen R. Lawhead
22555388,43086,Vanessa Waltz
22555545,37570,Lucian Bane
22555753,41835,Durjoy Datta
22555995,46237,J.  Nathan
22557272,38021,Paula Hawkins
22557520,47571,Anna Todd
22567177,37782,Juliet Marillier
22567184,37782,Juliet Marillier
22568336,43776,Kathleen Baldwin
22570515,40142,Patti Larsen
22571253,40000,Sarah Weeks
22571259,48371,Dan Gemeinhart
22571275,36719,Ally Carter
22571365,36741,Morgan Rhodes
22571540,36904,Harlan Coben
22571629,39215,Elif Shafak
22571670,37651,Lora Leigh
22571699,36871,Patricia Briggs
22571731,36832,Nora Roberts
22583196,38799,Rysa Walker
22584974,36833,Faith Hunter
22586926,38365,A.L. Jackson
22588093,40464,Eve Langlais
22590176,41531,Kaylea Cross
22590196,40567,Karen      Rose
22595737,41976,Alyssa Rose Ivy
22596008,36925,John Green
22597057,44124,Rose Christo
22597784,36925,John Green
22598956,41933,Elias Zapple
22607382,38324,Belinda Boring
22608127,42908,Jennifer Ryan
22608727,37816,Stacey Kade
22609080,47571,Anna Todd
22609257,42667,Jason  Matthews
22609323,45365,Ania Ahlborn
22609358,39398,Lucinda Riley
22609364,39683,Nancy Bilyeau
22609391,37328,David McCullough
22609434,40528,Sandra Byrd
22611561,48210,Cecilia Galante
22616635,40187,Amber L.  Johnson
22618173,46621,Caitlyn Siehl
22628234,41997,Stephanie Kusiak
22639535,40164,Elle Cosimano
22642024,37572,Sam Crescent
22642472,36592,Margaret Atwood
22662902,43892,Thomas King
22663352,39226,Erin Entrada Kelly
22663515,40164,Elle Cosimano
22668749,48076,William C. Dietz
22668848,43354,David Vann
22669832,38367,Kim Holden
22674054,36790,Carolyn Crane
22674105,40987,Kevin Kwan
22675474,40896,Jenika Snow
22675858,42152,David Morrell
22692740,37919,Jeff Garvin
22693182,40556,Kimberly McCreight
22693231,42377,Greg Iles
22693811,39252,Jeanne Birdsall
22694936,37751,Sarah Beth Durst
22698031,36732,Veronica Roth
22700018,40891,Adriana Locke
22700430,43811,C.M. Owens
22702552,40106,C.E. Medford
22704965,40586,Waris Dirie
22707677,37321,Max Cummings
22708867,48576,Ariana Godoy
22708892,48576,Ariana Godoy
22709310,46237,J.  Nathan
22712380,38601,T.K. Leigh
22716194,38137,Lisa Genova
22716470,38975,Maya Angelou
22717015,36807,Jamie McGuire
22717420,41493,Emma  Hart
22717987,39186,Maryrose Wood
22718220,38356,Toni Aleo
22718684,41271,April Henry
22718736,45313,Emmy Laybourne
22719301,43784,Amalie Silver
22719550,36826,Sherrilyn Kenyon
22724488,40145,Kelly Oram
22725294,42939,Jaimie Roberts
22725532,37187,L.A. Casey
22733616,36704,Shannon Messenger
22733729,38202,Becky Chambers
22736613,36755,David Levithan
22736752,37591,Lili St. Germain
22736757,37591,Lili St. Germain
22738563,38010,Chimamanda Ngozi Adichie
22739190,46305,J. Cafesin
22741863,37397,L.M. Montgomery
22743003,41279,E. Jamie
22743035,40359,Megan O'Brien
22747926,40561,Samantha Hayes
22749536,42471,R.L. Stine
22749539,39280,Pam Muñoz Ryan
22749796,39285,Sarai Walker
22750233,41983,Melissa Brayden
22751611,37321,Max Cummings
22751639,37321,Max Cummings
22752127,43832,Jeff Zentner
22752578,43809,Mhairi McFarlane
22756190,41721,Ginger Scott
22758459,39446,Deb Caletti
22760746,39161,Stylo Fantome
22774741,38672,Russell Brand
22775126,41627,Kelly Stevenson
22798521,47334,Anne O'Gleadra
22798869,43541,Susan May Warren
22806018,37889,Edgar Allan Poe
22809818,45790,Mikhail Lerma
22812311,38196,Jasinda Wilder
22813754,43811,C.M. Owens
22816028,38074,Monica  Murphy
22816087,36559,Neal Stephenson
22817368,36674,Kiersten White
22817757,46584,Tamara Philip
22820059,37197,R.K. Lilley
22820335,40778,James Sillwood
22820427,43310,Raina Telgemeier
22822928,44933,Lori Benton
22824819,36957,Cora Carmack
22825631,43344,Claire Fuller
22826340,46175,John Everson
22836124,48618,K.R. Thompson
22836575,41208,Katie Cotugno
22838105,37572,Sam Crescent
22838220,37556,Anne Blankman
22839584,45747,Kyra Lennon
22840148,36933,Lisa Schroeder
22841551,47271,Peter Monn
22842215,40886,Cora Brent
22842297,39509,Stephen Douglass
22842304,39509,Stephen Douglass
22842939,38880,Kaitlyn Davis
22843341,37201,Penelope Ward
22844768,37321,Max Cummings
22845021,42776,Lily Paradis
22846570,41013,Jewel E. Ann
22847427,38621,Cristiane Serruya
22848621,37194,Penny Reid
22852698,37872,Mark  Lawrence
22853617,43778,Oliver Phipps
22855252,46334,Izumi Tsubaki
22855253,46334,Izumi Tsubaki
22855256,46334,Izumi Tsubaki
22855494,37171,Pepper Winters
22857396,40073,J.  Daniels
22857608,36663,Sylvia Day
