book_id,listegenre
28446327,"Contemporary, Mental Health-Mental Illness, Poetry, Realistic Fiction, Young Adult"
28446637,"Asian Literature-Indonesian Literature, Fiction, Novels, Romance"
28446947,"Adult Fiction, Art, Audiobook, Contemporary, European Literature-British Literature, Fiction, Literary Fiction, Literature, Literature-21st Century, Novels"
28448287,"Science Fiction, Young Adult"
28449045,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fiction"
28449150,"Fantasy, Fantasy-Paranormal, Horror, Mystery, Young Adult"
28449207,"Fantasy, Young Adult"
28449231,"Contemporary, Fantasy, Romance, Young Adult"
28449257,"Cultural-Ireland, Fiction, Historical, Historical-Historical Fiction, Mystery"
28452008,Horror-Zombies
28454270,"Adult, Adult Fiction-Erotica, Contemporary, Dark, Drama, Mystery-Crime, Romance, Romance-Contemporary Romance, Sociology-Abuse, Suspense"
28458598,"Contemporary, Fiction, Romance, Young Adult"
28461948,"Family, LGBT, Romance-M M Romance, Young Adult, Young Adult-Coming Of Age"
28462198,"Nonfiction, Philosophy, Sociology"
28467898,"Adult Fiction-Erotica, Contemporary, Romance, Romance-Contemporary Romance"
28471914,"Academic-College, Contemporary, New Adult, Romance"
28472439,"Academic-School, Historical-Historical Fiction, Young Adult"
28477789,"Adult, Adult Fiction-Erotica, Audiobook, Contemporary, Fiction, Humor, New Adult, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit"
28480416,Adult Fiction-Erotica
28483931,"Adventure, Historical, Historical-Historical Fiction, Romance, Romance-Historical Romance"
28485843,"Comics-Superheroes, Fantasy, Fiction, Science Fiction, Young Adult"
28486344,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Paranormal-Vampires, Romance, Romance-M M Romance"
28487279,"Fantasy, Fantasy-Paranormal, Fiction, Horror, Thriller"
28493748,Childrens-Middle Grade
28501491,"Art-Photography, Environment, Environment-Nature, Nonfiction, Science"
28501505,"Fantasy, Feminism, Fiction, LGBT, Sequential Art-Comics, Sequential Art-Graphic Novels"
28503853,"Animals, Childrens, Childrens-Picture Books, Humor, Sequential Art-Comics, Sequential Art-Graphic Novels"
28507386,"Contemporary, Fiction, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit"
28510777,"Autobiography-Memoir, Biography, Cultural-Germany, History, Nonfiction"
28511564,Cultural-India
28512486,"Fantasy, Romance, Young Adult"
28517453,Fiction
28528911,"Contemporary, New Adult, Romance, Romance-Contemporary Romance"
28529092,"Culture-Film, Nonfiction"
28530320,"Childrens, Classics, Fantasy, Fiction"
28534579,"Childrens-Middle Grade, Fantasy, Fantasy-Mythology"
28539992,"Fiction, Mystery, Suspense, Thriller, Thriller-Mystery Thriller, Thriller-Psychological Thriller"
28549365,"Contemporary, Romance, Romance-M M Romance"
28556695,"Fantasy, Fiction, Science Fiction, Science Fiction-Dystopia"
28567824,"Adult, Classics, Classics-Classic Literature, Fiction, Historical, Historical-Historical Fiction, Literature, Novels, Romance, Romance-Historical Romance"
28572095,"Contemporary, Fiction, Mystery, Realistic Fiction, Young Adult"
28575699,"Contemporary, Health-Mental Health, Mental Health-Mental Illness, Young Adult"
28575862,"Cultural-Greece, Fiction, Romance, Womens Fiction-Chick Lit"
28580871,"Action, Contemporary, Family, Fantasy, Fantasy-Paranormal, Fantasy-Supernatural, Mystery, Romance, Young Adult, Young Adult-High School"
28581362,Fiction
28585208,"Contemporary, Retellings, Romance, Womens Fiction-Chick Lit"
28585225,"Contemporary, Retellings"
28585313,"Audiobook, Autobiography-Memoir, Biography, Nonfiction"
28587698,"Audiobook, Fiction, Mystery, Thriller, Thriller-Mystery Thriller"
28587957,"Adult, Adult Fiction, Audiobook, Book Club, Contemporary, Drama, Fiction, Novels, Race, Realistic Fiction"
28588073,"Contemporary, Fantasy, Fiction, Literary Fiction, Retellings"
28588345,"Adventure, Fantasy, Fantasy-High Fantasy, Fantasy-Magic, Fiction, Romance, Science Fiction, Science Fiction-Dystopia, Young Adult, Young Adult-Young Adult Fantasy"
28588435,Poetry
28588459,"Contemporary, Family, Fiction, Magical Realism, Realistic Fiction, Young Adult"
28589771,"Cultural-France, Fiction, Romance, Science Fiction"
28594377,"Biography, History, Nonfiction, War-World War II"
28595537,"Feminism, Nonfiction"
28600081,"Audiobook, Fairies-Fae, Fantasy, Fantasy-Paranormal, Fiction, Horror, Science Fiction, Science Fiction-Dystopia, Young Adult, Young Adult-Young Adult Fantasy"
28604340,Novels
28627373,"Art, Sequential Art-Manga"
28637637,"Christian, Christian Fiction, Historical, Historical-Historical Fiction, Romance, Romance-Christian Romance"
28645638,"Animals, Animals-Cats, Humor, Nonfiction, Poetry"
28645670,"Animals, Animals-Cats, Childrens, Childrens-Picture Books"
28650500,"Fantasy, Retellings, Young Adult"
28664911,"Fiction, Mystery"
28664920,"Fiction, Historical, Historical-Historical Fiction, War, War-World War II, World War II-Holocaust"
28666513,"Fantasy, Fantasy-Paranormal, Paranormal-Angels, Romance, Young Adult"
28666778,"Nonfiction, Religion, Religion-Islam"
28668534,"Nonfiction, Politics, Race, Writing-Essays"
28669595,"Adventure, Childrens-Middle Grade, Fantasy, Fiction, Science Fiction-Dystopia, Young Adult"
28671573,"Fantasy, Fantasy-Dragons, Fantasy-Magic, Fantasy-Paranormal, Fiction, Paranormal-Ghosts, Paranormal-Vampires, Romance, Romance-Paranormal Romance, Young Adult"
28673199,Language-Writing
28675567,"Classics, Education, History, History-Ancient History, Nonfiction, Philosophy, Psychology, Self Help, Writing-Essays"
28675749,"Childrens-Middle Grade, Contemporary, Family, Realistic Fiction, Young Adult"
28676463,"Classics, History-Ancient History, Nonfiction, Philosophy"
28677650,"Action, Adventure, Thriller, Young Adult"
28678119,"Contemporary, New Adult, Romance, Young Adult, Young Adult-High School"
28684451,"Cultural-France, Fantasy, Romance, Romance-Fantasy Romance"
28684604,Fantasy
28686840,"Audiobook, Contemporary, Fiction, Health-Mental Health, Realistic Fiction, Romance, Young Adult, Young Adult-High School, Young Adult-Teen, Young Adult-Young Adult Contemporary"
28686887,"Fantasy, Fantasy-Paranormal, Fiction, Horror, Humor, Romance, Young Adult"
28686902,"Contemporary, Fiction, LGBT, Romance, Young Adult"
28689504,"Romance, Romance-Contemporary Romance"
28689742,"Fiction, Mystery, Mystery-Crime, Thriller, Thriller-Mystery Thriller, Thriller-Psychological Thriller"
28691932,"Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult"
28692897,"Fantasy, Fantasy-Mythology, Fantasy-Paranormal, Fiction, New Adult, Romance, Young Adult"
28693701,"Adult, Contemporary, Fiction, Romance, Romance-Contemporary Romance, Womens Fiction-Chick Lit"
28695534,"Childrens-Middle Grade, Family, Poetry, Realistic Fiction"
28695658,"Contemporary, Romance, Romance-Contemporary Romance, War-Military Fiction"
28696601,"Autobiography-Memoir, Biography, Biography Memoir, Cultural-France, Graphic Novels Comics, History, Nonfiction, Sequential Art-Bande Dessinée, Sequential Art-Comics, Sequential Art-Graphic Novels"
28696602,"Audiobook, Feminism, Humor, Nonfiction, Writing-Essays"
28698036,"Fantasy, Fantasy-Epic Fantasy, Fiction"
28698224,"Autobiography-Memoir, LGBT, Nonfiction"
28699335,"Contemporary, Gay Romance-Gay For You, Romance, Romance-M M Romance"
28755320,"Fiction, Mystery, Thriller, Young Adult"
28757261,"Adventure, Childrens, Childrens-Middle Grade, Classics, Fantasy, Fantasy-Magic, Fiction, Novels, Science Fiction Fantasy, Young Adult"
28763240,"Contemporary, LGBT, Science Fiction, Young Adult"
28763485,"Audiobook, Contemporary, Family, Fiction, Realistic Fiction, Romance, Young Adult, Young Adult-Teen, Young Adult-Young Adult Contemporary, Young Adult-Young Adult Romance"
28764284,"Contemporary, LGBT, New Adult, Romance, Romance-M M Romance, Sports-Sports"
28767729,"Cultural-Sweden, Literature, Nobel Prize, Poetry"
28768131,"Childrens, Childrens-Middle Grade, Cultural-China, Family, Fiction, Historical-Historical Fiction"
28780117,"Fantasy, Fantasy-Paranormal, Fiction, Historical, Horror, Suspense, Thriller"
28781531,"Fantasy, Fantasy-Paranormal, Romance, Young Adult"
28789256,"Contemporary, Fiction, Historical-Historical Fiction"
28789711,"Historical, History, History-Ancient History, Nonfiction"
28797579,"Contemporary, Humor, New Adult, Romance, Romance-Contemporary Romance"
28798394,"Autobiography-Memoir, Health-Mental Health, Nonfiction, Psychology"
28798879,"New Adult, Romance, Young Adult"
28800006,"Fantasy, Fantasy-Paranormal, Horror, Romance, Suspense, Thriller"
28801469,"Contemporary, Romance, Romance-M M Romance"
28802599,"Fiction, Mystery, Thriller"
28814842,"Childrens-Middle Grade, Contemporary, Family, Realistic Fiction, Young Adult"
28814866,"Cultural-African American, Fiction, Historical, Historical-Historical Fiction, Young Adult"
28815371,"Adult, Adult Fiction, Audiobook, Contemporary, Cultural-African American, Family, Fiction, Literary Fiction, Novels, Young Adult-Coming Of Age"
28815474,"Adult, Adult Fiction, Audiobook, Contemporary, Fiction, Mystery, Mystery-Crime, Suspense, Thriller, Thriller-Mystery Thriller"
28815482,"Fairies-Fae, Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction"
28816172,"Adult Fiction-Erotica, Contemporary, Novella, Romance, Romance-Contemporary Romance, War-Military Fiction"
28817400,"Fiction, Science Fiction, Science Fiction-Dystopia, Young Adult"
28818314,"Fantasy, Retellings, Romance, Young Adult"
28818623,"Contemporary, Cultural, Cultural-Africa, Fiction, Literary Fiction, Literature, Mystery, Novels, Suspense, Thriller"
28819821,"Fantasy, Fantasy-Mythology, Fiction, Horror"
28862528,"Fantasy, Fiction, Graphic Novels Comics, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels"
28869025,Fiction
28889274,"Comics Bd, Cultural-France, Sequential Art-Bande Dessinée, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult"
28919058,"Contemporary, LGBT, Romance, Young Adult"
28923193,Historical-Historical Fiction
28925565,"Horror, Novels"
28925969,"Feminism, Fiction, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels"
28928548,"Mystery, Mystery-Crime"
28938249,"Fiction, LGBT, Romance, Young Adult"
28938376,Fiction
28939398,"Contemporary, New Adult, Romance, Romance-Contemporary Romance"
28939912,"Adult, Fantasy, Fiction, Romance, Romance-Paranormal Romance"
28943693,"Contemporary, Romance, Romance-Contemporary Romance"
28945665,"Science Fiction, Young Adult"
28948581,"History, Nonfiction, Philosophy, Science, Science-History Of Science, Science-Physics"
28950258,"Adult Fiction-Erotica, Erotica-BDSM, Humor, Romance"
28953118,"Cultural-Spain, European Literature-Spanish Literature, Fiction, Novels"
28953846,"Childrens-Middle Grade, Realistic Fiction"
28954112,"Adventure, Childrens-Middle Grade, Fantasy, Historical, Historical-Historical Fiction, Mystery, Young Adult"
28954126,"Childrens-Middle Grade, Fiction, Realistic Fiction, Sports-Sports, Young Adult"
28954137,"Fantasy, Young Adult"
28954189,"Fantasy, Science Fiction, Science Fiction-Dystopia, Young Adult"
28954232,"Contemporary, Realistic Fiction, Romance, Young Adult"
28954651,"Adult, Contemporary, Fiction, Romance, Womens Fiction-Chick Lit"
28956867,"Health, Nonfiction, Self Help"
28958920,"Contemporary, Fantasy, Romance, Young Adult"
28959148,"Contemporary, Fiction, Humor"
28960115,"Dark, Drama, Mental Health-Mental Illness, Young Adult, Young Adult-Teen"
28960224,"Autobiography-Memoir, Biography, Education, Nonfiction, Psychology"
28960325,"Fantasy, Fantasy-Epic Fantasy, Fantasy-High Fantasy, Fiction"
28962906,"Historical, Historical-Historical Fiction, Horror, Mystery, Young Adult"
28962996,"Fiction, Mystery, Science Fiction, Space"
28965131,"Adult, Audiobook, Contemporary, Fiction, Mystery, Mystery-Crime, Suspense, Thriller, Thriller-Mystery Thriller, Thriller-Psychological Thriller"
28965554,"Contemporary, New Adult, Romance, Romance-Contemporary Romance"
29000955,Short Stories
29007712,Poetry
29008689,"Cultural-France, Fiction, Literature, Novels"
29008738,"Fantasy, Romance"
29010395,"Audiobook, Contemporary, Family, Fiction, Health-Mental Health, Mental Health-Mental Illness, Realistic Fiction, Young Adult, Young Adult-Coming Of Age, Young Adult-Teen"
29056083,"Fantasy, Fiction, Plays, Young Adult"
29075421,"New Adult, Romance, Romance-Contemporary Romance"
29079300,"LGBT-Gay, Paranormal-Vampires, Romance, Romance-M M Romance"
29086765,"Contemporary, Family, Mystery, Young Adult"
29088181,"Business, Self Help"
29090898,"Fantasy, Fantasy-Urban Fantasy, Romance, Science Fiction, Young Adult"
29093292,"Nonfiction, Philosophy, Self Help, Self Help-Personal Development"
29093654,"Audiobook, European Literature-Scandinavian Literature, Fiction, Mystery, Mystery-Crime, Mystery-Noir, Scandinavian Lite...-Nordic Noir, Suspense, Thriller, Thriller-Mystery Thriller"
29095402,"Fiction, Mystery, Mystery-Crime, Suspense, Thriller, Thriller-Mystery Thriller, Thriller-Psychological Thriller"
29102807,"Adventure, Childrens-Middle Grade, Fantasy, Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult"
29102841,"Childrens-Middle Grade, Contemporary, Fiction, Poetry, Realistic Fiction, Young Adult"
29102869,"Contemporary, Health-Mental Health, Mental Health-Mental Illness, Realistic Fiction, Young Adult"
29102874,"Adventure, Childrens-Middle Grade, Fantasy, Science Fiction, Science Fiction-Time Travel, Sequential Art-Graphic Novels"
29102903,"Fantasy, Fantasy-Mythology, Mythology-Greek Mythology, Sequential Art-Comics, Sequential Art-Graphic Novels, Young Adult"
29146099,"Cultural-Turkish, Romance"
29146570,"Fantasy, Fantasy-Paranormal, Fantasy-Urban Fantasy, Fiction, Horror, Humor, Paranormal-Vampires"
29152019,"Adventure, Childrens, Childrens-Middle Grade, Fantasy, Fantasy-Magic, Fiction"
29154543,"Fiction, Mystery, Mystery-Crime, Thriller"
29170797,"Conservation, Environment"
29202269,"Fantasy, Young Adult"
29203113,"Contemporary, European Literature-Spanish Literature, Fantasy, Fantasy-Magic, New Adult, Romance, Young Adult"
29213520,"Audiobook, Fiction, Mystery, Thriller-Mystery Thriller"
29215404,"Fiction, Literature, Travel, Young Adult"
29217417,"Fiction, Historical-Historical Fiction, Mystery"
29223476,"Adventure, Cultural-France, Science Fiction"
29231852,"Fantasy, Paranormal-Vampires, Romance, Young Adult"
29233804,"Fantasy, Fantasy-Magic, Fantasy-Paranormal, Fantasy-Urban Fantasy, LGBT, Paranormal-Shapeshifters, Romance, Romance-M M Romance, Romance-Paranormal Romance, Shapeshifters-Werewolves"
29233981,"Cultural-Australia, Historical-Historical Fiction, Westerns"
29235330,"Cultural-Romania, European Literature-German Literature, European Literature-Romanian Literature, Fiction, Historical-Historical Fiction"
29236299,"Adventure, Audiobook, Fantasy, Fiction, Romance, Science Fiction, Science Fiction-Dystopia, Space, Thriller, Young Adult"
29236380,"Audiobook, Contemporary, Fiction, Health-Mental Health, Mental Health-Mental Illness, Realistic Fiction, Romance, Sociology-Abuse, Young Adult, Young Adult-Young Adult Contemporary"
29237211,"Fantasy, Fiction, Graphic Novels Comics, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels"
29237221,"Adult, Comics-Comic Book, Fantasy, Fiction, Graphic Novels Comics, LGBT, Romance, Science Fiction, Sequential Art-Comics, Sequential Art-Graphic Novels"
29238350,"Historical-Historical Fiction, Suspense"
29240201,Science Fiction
29241312,"Adventure, Animals, Childrens-Middle Grade, Fantasy, Fiction"
29241321,"Childrens-Middle Grade, Fiction, Historical, Historical-Historical Fiction, War, War-World War II, Young Adult"
29243363,"Fiction, Science Fiction"
29243630,"Fiction, Science Fiction, Science Fiction-Dystopia, Short Stories"
29246432,"Comics-Superheroes, Fantasy, Fiction, Graphic Novels Comics, Sequential Art-Comics, Sequential Art-Graphic Novels, Superheroes-Marvel"
29279220,"Animals, Animals-Dogs, Childrens, Childrens-Picture Books"
29283884,"Historical, Historical-Historical Fiction, LGBT, Romance, Young Adult"
29332967,"Adult Fiction-Erotica, Contemporary, Fiction, Romance, Sociology-Abuse"
29336868,Nonfiction
29342351,"Comics-Superheroes, Fantasy, LGBT, Romance, Romance-M M Romance, Science Fiction"
29344817,"Fiction, Historical, Historical-Historical Fiction, War, War-Military Fiction"
29345814,"Contemporary, Romance, Romance-Contemporary Romance"
29345916,"Fantasy, Fantasy-Dragons, Fantasy-Urban Fantasy, Fiction, Mystery, Science Fiction-Steampunk"
29346167,"Fantasy, Fantasy-Fairy Tales, Historical, Romance, Romance-Historical Romance, Westerns"
29346870,"Fantasy, Romance, Young Adult, Young Adult-Young Adult Fantasy"
29348304,"Contemporary, New Adult, Romance, Romance-Contemporary Romance"
29350590,"Fantasy, Paranormal-Vampires"
29354848,"Psychology, Self Help, Self Help-Personal Development"
29356722,"Business, Business-Entrepreneurship, Nonfiction"
29358487,"Fantasy, Fiction, Short Stories, Young Adult"
29358514,"Biography-Autobiography, Classics, Cultural-Ireland, History, Nonfiction"
