book_id,publisher_id,published_date,published_title,name_publisher
2325497,20156,,,VIZ Media LLC
2325825,20550,,,Chicken House
2326098,20874,,,"Penguin Press HC, The"
2326576,25023,,,Heavy Metal
2327449,20263,,,David Fickling Books
2327608,19780,,,Pocket Books
2327958,19744,,,Zebra
2328316,25143,,,Scheidegger and Spiess
2329246,23146,,,Quarry Books
2330383,19917,,,Simon Pulse
2330711,25745,,,Bodley Head
2330827,25263,,,El Cid/Argentina
2330877,19901,,,Thomas Nelson Inc
2331954,20822,,,Crown
2331988,19651,,,Thomas Nelson
2332145,19653,,,Tor Books
2332154,19653,,,Tor Books
2332157,19653,,,Tor Books
2334538,30595,,,Nathan Lowell
2334751,30000,,,Michael Joseph LTD
2334800,19722,,,Bantam
2336299,21675,,,Howard Books
2336407,20244,,,Marvel
2337347,25169,,,Authentic
2337379,30280,,,Ted Smart/Bloomsbury
2337398,27697,,,Colonial Williamsburg Foundation
2338189,21967,,,America Star Books
2338190,20036,,,Authorhouse
2338293,19787,,,Del Rey
2338635,19843,,,Bloomsbury Arden Shakespeare
2339514,19664,,,Ballantine Books
2340253,22400,,,Facts on File
2340375,19748,,,University of Chicago Press
2340561,19760,,,Ace Books
2341202,19744,,,Zebra
2341319,19718,,,Ace
2342280,19663,,,HarperCollins
2342881,25530,,,Avon A
2342943,20657,,,Dutton Juvenile
2344214,21039,,,Berkley Sensation
2344522,24659,,,Diwan Publishing
2344604,24362,,,角川書店
2344801,19712,,,Penguin Books
2345510,20117,,,Samhain Publishing
2345918,19795,,,CreateSpace
2346677,21245,,,"Doubleday & Company, Inc."
2347456,21857,,,Whitmore Publishing Company
2347881,20108,,,iBooks
2348157,21400,,,Zondervan Publishing Company
2348340,20156,,,VIZ Media LLC
2349071,19811,,,iUniverse
2350129,20076,,,The Church of Jesus Christ of Latter-day Saints
2351970,19910,,,Dover Publications
2352769,20323,,,Viking Adult
2353037,19850,,,HarperTeen
2353903,21462,,,Editura Polirom
2355575,19760,,,Ace Books
2356574,25612,,,Pocket Books/Simon & Schuster (NYC)
2358849,23331,,,Cappelen
2358870,21628,,,Scholastic Book Clubs
2360064,19731,,,William Morrow Paperbacks
2360206,20316,,,Scholastic Inc.
2360207,25441,,,Scholastic Hippo
2360662,21195,,,Image
2360997,21614,,,Dell Publishing Company
2363092,19677,,,Berkley Books
2363379,25929,,,Macfarlane Walter & Ross
2363912,19696,,,Harry N. Abrams
2363958,23645,,,Nova Fronteira
2364284,19996,,,دار الشروق
2364629,20629,,,Persea Books
2365730,19653,,,Tor Books
2367250,19859,,,Scholastic
2367495,19664,,,Ballantine Books
2368651,21174,,,Destino
2368691,26651,,,Edebé
2369498,19718,,,Ace
2370330,20961,,,Da Capo Press
2371124,20548,,,Bloomsbury
2371356,22638,,,Gold Eagle
2371357,22638,,,Gold Eagle
2372440,19811,,,iUniverse
2375406,26393,,,Deutscher Taschenbuch-Verlag
2375782,23434,,,David C. Cook
2376087,19988,,,NYRB Classics
2378672,25946,,,Sword & Sorcery Studio
2378914,25985,,,Epsilon Yayınevi
2380313,19912,,,Wendy Lamb Books
2380534,21026,,,Hodder & Stoughton
2380842,19663,,,HarperCollins
2381176,30285,,,"Watchtower Bible and Tract Society of New York, Inc"
2383159,20179,,,Houghton Mifflin Harcourt
2385463,20540,,,Anchor
2387220,19734,,,Washington Square Press
2388426,21101,,,Science Fiction Book Club
2388817,19792,,,Random House
2389174,19871,,,Wiley
2389632,19902,,,Gollancz
2391128,19778,,,Harper
2392599,21276,,,الشركة العالمية للكتاب
2392626,19682,,,William Morrow
2392677,19996,,,دار الشروق
2392841,20407,,,دار الفكر
2395279,20351,,,Puffin
2395555,20625,,,Ediciones B
2396827,20064,,,Dark Horse
2397516,20570,,,دار الفارابي
2398197,19732,,,Dell
2398363,28347,,,Tinta-da-china
2398517,26677,,,"New English Library, Ltd."
2399519,23054,,,Vine Books
2399928,20830,,,Fawcett Crest Books
2400864,23151,,,"Razor's Edge Publishing, Inc."
2401014,24649,,,New Concepts Publishing
2401677,23753,,,Knaur-Taschenbuch-Verl
2401794,21763,,,Penguin UK
2401818,26913,,,Luna
2402971,19745,,,Delacorte Press
2403024,20765,,,Oxford University Press
2403360,19801,,,Knopf
2403681,26383,,,Harlequin Kimani Romance
2403889,19701,,,Jove
2404797,20767,,,Gyldendal
2406732,23058,,,"Covenant Communications, Inc."
2407121,25068,,,Gauntlet Press
2409556,20451,,,Serpent's Tail
2409564,19812,,,Leisure Books
2409804,26735,,,Nantier Beall Minoustchine Publishing
2410506,19663,,,HarperCollins
2411046,20566,,,HarperCollins UK
2411390,19672,,,Harper Teen
2411646,20994,,,Bloomsbury USA Childrens
2411725,19772,,,Egmont
2411828,19800,,,Candlewick Press
2412176,19780,,,Pocket Books
2412696,20244,,,Marvel
2412967,28178,,,Time Life Medical
2413344,23610,,,Western Publishing Company
2414716,20288,,,Roc Hardcover
2414750,19715,,,Ellora's Cave
2416991,20036,,,Authorhouse
2417267,24838,,,Walt Disney Records & Audio
2417268,21713,,,Golden Books
2417663,21770,,,University of California Press
2418066,19851,,,Brilliance Audio
2418888,24922,,,Groundwood Books
2419069,21048,,,Hesperus Press
2419417,26520,,,Ohio State Univ Pr (Txt)
2420340,19876,,,Speak
2420801,22146,,,Gilley's Publishing Company
2421744,19864,,,Dodo Press
2422256,19682,,,William Morrow
2422554,20374,,,Free Press
2423981,19674,,,Berkley
2425048,20323,,,Viking Adult
2425699,23092,,,Inner Traditions
2426557,27591,,,Bangla Academy
2426848,21699,,,আনন্দ পাবলিশার্স
2429032,19675,,,Doubleday
2429135,19801,,,Knopf
2429534,19841,,,Bethany House Publishers
2430503,19787,,,Del Rey
2430907,26623,,,Gradiva
2430999,20033,,,Harcourt
2431812,21549,,,The New Press
2432061,20037,,,Soft Skull Press
2432074,20037,,,Soft Skull Press
2432721,25314,,,Abelard-Schuman
2432999,19791,,,Yearling
2433478,19791,,,Yearling
2435104,19788,,,HarperCollins Publishers
2435263,22945,,,Verbo
2435800,22369,,,Sweet Valley
2435801,19722,,,Bantam
2435804,21361,,,Bantam Skylark
2435827,19722,,,Bantam
2436099,21535,,,Seven Seas
2436306,28594,,,"Octagon Press, Limited"
2436307,28594,,,"Octagon Press, Limited"
2436314,28739,,,Hoopoe Books
2436364,19832,,,Tyndale House Publishers
2436370,21603,,,Cape
2437698,19765,,,HMH Books for Young Readers
2437710,20406,,,Theatre Communications Group
2438254,19915,,,Vintage Classics
2439915,22431,,,John Hunt Publishing
2439931,19781,,,Penguin
2440137,19666,,,Orion
2440645,19677,,,Berkley Books
2440646,19742,,,Signet
2442529,20540,,,Anchor
2443402,19683,,,Penguin Classics
2443516,19653,,,Tor Books
2443890,19676,,,Gallimard
2444135,19810,,,Piatkus
2445116,19896,,,Headline
2445353,24656,,,Eland
2445973,20443,,,Preface Publishing
2447010,20005,,,Hodder Children's Books
2448352,28747,,,Orgelbrandów
2449962,19827,,,MIRA
2452102,25737,,,L'École des loisirs
2452383,21098,,,Waking Lion Press
2452401,30626,,,Mythos Books LLC
2452563,27667,,,Aurum Press Ltd
2454357,19909,,,Bantam Press
2454475,20711,,,Alfred A. Knopf
2454828,19781,,,Penguin
2454830,19715,,,Ellora's Cave
2454986,19886,,,Del Rey Books
2455549,19860,,,Viking
2455753,26031,,,John Blake Publishing
2457010,24961,,,Beltz
2458038,22472,,,Adelphi
2458709,20555,,,Quercus
2459677,19651,,,Thomas Nelson
2459785,19712,,,Penguin Books
2460832,20578,,,New Page Books
2461506,22638,,,Gold Eagle
2461765,19773,,,Minotaur Books
2463887,19811,,,iUniverse
2464291,23313,,,SparkNotes
2464531,19711,,,Atlantic Monthly Press
2465823,19766,,,Tokyopop
2467557,20707,,,Tarcherperigee
2467716,19893,,,Random House Trade
2467723,24233,,,PICTURE LIONS
2468062,21178,,,Arkham House Publishers
2468596,20913,,,Forever
2468960,19930,,,Simon & Schuster
2470643,24753,,,HOW Books
2471719,19781,,,Penguin
2472516,21026,,,Hodder & Stoughton
2473454,19792,,,Random House
2473508,19874,,,Faber & Faber
2474047,20874,,,"Penguin Press HC, The"
2474116,20569,,,Orion Children's Books
2474532,21452,,,"Books on Tape, Inc."
2475251,20278,,,Riverhead Hardcover
2475768,19794,,,Random House Books for Young Readers
2477437,21349,,,Mouse Works
2477801,19652,,,Zondervan
2477825,20397,,,Plume Books
2479403,22524,,,Oberon Books
2479730,26319,,,Fischer-Taschenbuch-Verl.
2479827,20328,,,Knopf Books for Young Readers
2479923,27252,,,Charisma House
2479924,27252,,,Charisma House
2480484,23905,,,Everyman Chess
2480546,20793,,,Bantam Books
2482930,19717,,,Avon
2483453,24700,,,Jameson Books (IL)
2483907,23434,,,David C. Cook
2483910,19652,,,Zondervan
2484167,19657,,,Algonquin Books
2484198,20004,,,Wydawnictwo Literackie
2485785,19827,,,MIRA
2485978,19824,,,Touchstone
2487131,26161,,,Éditions Hurtubise HMH
2487176,21711,,,Steven J. Nash Publishing
2487178,21711,,,Steven J. Nash Publishing
2488196,24802,,,Państwowy Instytut Wydawniczy
2490758,25468,,,Penguin Audio
2490879,20328,,,Knopf Books for Young Readers
2491571,21622,,,Prentice Hall
2493288,23416,,,Council Oak Books
2493973,19792,,,Random House
2494204,19810,,,Piatkus
2494295,19811,,,iUniverse
2494306,19751,,,Adamant Media Corporation
2494990,21440,,,Coronet
2495056,23969,,,خوارزمی
2495127,24854,,,سروش
2495967,24501,,,Christian Focus Publications
2496478,21328,,,Moody Publishers
2497026,20646,,,Text Publishing
2498049,20136,,,شركة الإبداع الفكري
2498084,20570,,,دار الفارابي
2498187,19778,,,Harper
2498668,20152,,,Delacorte Books for Young Readers
2498952,19996,,,دار الشروق
2498983,19849,,,HQN Books
2500202,20123,,,Penguin Books Ltd
2501453,21209,,,دار الآداب
2501455,21209,,,دار الآداب
2501458,21209,,,دار الآداب
2501638,28896,,,Millbrook Press
2502336,19664,,,Ballantine Books
2502880,22184,,,Kensington Publishing Corporation
2504089,27436,,,دار ورد للنشر و التوزيع
2504234,26078,,,دار الساقي للطباعة والنشر
2505333,19663,,,HarperCollins
2505836,20517,,,Hay House
2506250,24544,,,Mirrorstone
2506666,19712,,,Penguin Books
2507213,20106,,,Scholastic Press
2507415,25895,,,Simon & Schuster (Trade Division)
2507629,20324,,,University of Queensland Pr (Australia)
2508164,19803,,,"Little, Brown and Company"
2508213,21323,,,Goldmann Wilhelm GmbH
2508854,19996,,,دار الشروق
2508888,23275,,,Marenostrum
2509533,20407,,,دار الفكر
2510540,19676,,,Gallimard
2511327,19780,,,Pocket Books
2511677,21036,,,HQN
2512131,23379,,,Pustaka Jaya
2512269,28143,,,Chess & Bridge
2512955,24061,,,British Film Institute
2513007,20218,,,Pan Macmillan
2513286,21175,,,Tor Teen
2514258,22087,,,Yale University Press
2514746,20596,,,Atheneum Books for Young Readers
2514766,20563,,,Planeta Publishing
2515930,26439,,,Ehrenwirth
2515974,23421,,,Tiga Serangkai
2516031,27437,,,J'ai lu
2516188,19930,,,Simon & Schuster
2516238,19742,,,Signet
2517439,23123,,,"Borzoi Books/Alfred A. Knopf, Inc."
2517511,23459,,,University of New Mexico Press
2520885,28334,,,Goldminds Pub Llc
2520921,20087,,,Orbit
2521936,24086,,,Macmillan UK
2524344,25936,,,АСТ
2525348,29356,,,McArthur & Company
2525855,20125,,,Scribner Book Company
2530347,19860,,,Viking
2530392,19884,,,Warner Books (NY)
2531571,20351,,,Puffin
2531634,26932,,,Bertrand
2532299,27582,,,Flammarion (Editions)
2533529,30083,,,Ayer Co Publ.
2533958,20241,,,MacMillan
2534123,27038,,,Európa Könyvkiadó
2534575,20817,,,Record
2535732,19798,,,Walker Books
2535743,19712,,,Penguin Books
2536134,19737,,,Katherine Tegen Books
2542652,20078,,,Corgi
2543866,20596,,,Atheneum Books for Young Readers
2544247,19996,,,دار الشروق
2544359,21610,,,MacMillan Children's Books
2544797,19691,,,Feiwel & Friends
2545620,28022,,,NorthSouth
2547020,28809,,,History Press Ltd
2547974,26210,,,Destiny Image Incorporated
2548866,30167,,,G. Norman Lippert
2549004,19938,,,Headline Review
2549937,19756,,,Multnomah
2550219,19798,,,Walker Books
2551426,28781,,,Gefen Books
2552942,21476,,,Ίκαρος
2553472,20658,,,HarperPrism
2554533,24407,,,Gallimard Education
2554587,23088,,,علمی و فرهنگی
2554680,20854,,,Le Livre de Poche
2556894,19769,,,Little Brown and Company
2559118,27441,,,Ediciones Paidos Iberica
2562383,19915,,,Vintage Classics
2564295,24593,,,W F Howes Ltd
2566157,19930,,,Simon & Schuster
2570856,22037,,,Infinity Publishing
2571920,21102,,,Dark Horse Manga
2572534,21314,,,To Press
2572997,20087,,,Orbit
2573331,21331,,,Mondadori
2573525,21331,,,Mondadori
2573867,19788,,,HarperCollins Publishers
2574805,24143,,,Aspen Books
2574912,19675,,,Doubleday
2575572,25242,,,Subterranean Press
2575969,22075,,,David & Charles
2578114,20555,,,Quercus
2578867,23138,,,For Dummies
2579284,20518,,,W. W. Norton & Company
2580306,21594,,,অন্যপ্রকাশ
2580514,20440,,,HarperCollins Children's Books
2580855,24652,,,Spuyten Duyvil
2581254,21465,,,Tantor Media
2581350,20994,,,Bloomsbury USA Childrens
2583110,20027,,,Routledge
2583921,21097,,,Living Ink Books
2584045,21822,,,Onyx
2584614,22685,,,دار المنارة للنشر والتوزيع
2584808,20881,,,مكتبة العبيكان
2584942,20550,,,Chicken House
2585588,20698,,,Gagas Media
2586771,19792,,,Random House
2586990,27978,,,Roberts Rinehart Publishers
2587444,24777,,,Morningstar Publications (NC)
2588395,29585,,,Persephone Books
2588447,22364,,,University of Georgia Press
2589061,19714,,,Mira
2589417,28197,,,Harper Collins Australia
2590041,19709,,,St. Martin's Griffin
2590136,19788,,,HarperCollins Publishers
2590404,25777,,,King's Bookshelf Publications
2592122,19859,,,Scholastic
2593435,20625,,,Ediciones B
2593876,23818,,,Fondo de Cultura Económica
2594251,21496,,,Leopold
2595093,23379,,,Pustaka Jaya
2595138,19675,,,Doubleday
2595763,20171,,,Spiegel & Grau
2597783,25708,,,Necessary Evil Press
2598001,19753,,,Spectra
2598854,20327,,,Basic Books
2599523,20711,,,Alfred A. Knopf
2600371,20327,,,Basic Books
2601674,19674,,,Berkley
2602455,24162,,,Atlantic
2603528,21423,,,Covenant Communications
2604811,19722,,,Bantam
2605160,20932,,,Pocket
2605280,24526,,,Bertrand Editora
2606124,20396,,,Booksurge Publishing
2606779,19892,,,Hutchinson Radius
2607493,20129,,,Gramedia Pustaka Utama
2607710,19890,,,"Oxford University Press, USA"
2608296,19832,,,Tyndale House Publishers
2609933,19717,,,Avon
2610233,26654,,,Cengage Learning
2610426,20550,,,Chicken House
2613071,23145,,,چشمه
2613299,23549,,,Topaz
2613300,23549,,,Topaz
2613301,23549,,,Topaz
2615008,19774,,,Pantheon
2616682,20396,,,Booksurge Publishing
2617033,24141,,,Denoël
2617066,21290,,,Livre de Poche
2617843,21111,,,Ballantine
2618807,26181,,,Triad/Granada
2620105,19663,,,HarperCollins
2621703,28626,,,New London Librarium
2622893,25621,,,Wydawnictwo MG
2623267,20488,,,DC Books
2624112,20362,,,Livros do Brasil
2624825,27268,,,Worldcast Publishing
2626157,21413,,,Figueirinhas
2626492,20994,,,Bloomsbury USA Childrens
2626624,20961,,,Da Capo Press
2628328,22438,,,Springer
2628667,21916,,,Urban Books
2632830,19801,,,Knopf
2634030,20171,,,Spiegel & Grau
2634829,30566,,,Pero Thrillers
2635498,20936,,,TokyoPop
2635557,20186,,,New Directions
2635587,20171,,,Spiegel & Grau
2636749,29193,,,Flat Rock Publishing
2637138,21761,,,Del Rey/Dabel Brothers
2638736,21667,,,Šviesa
2638786,21026,,,Hodder & Stoughton
2639864,19788,,,HarperCollins Publishers
2640404,29156,,,LEMÉAC
2640758,21363,,,Alma littera
2640775,21363,,,Alma littera
2641208,20834,,,Yen Press
2641461,28098,,,Kingsway Publications
2642070,21167,,,Simon Spotlight Entertainment
2642142,20203,,,"Scholastic Canada, Ltd"
2643052,19910,,,Dover Publications
2643388,20900,,,集英社
2643537,21466,,,Weidenfeld & Nicholson
2645603,19845,,,Plume
2646320,28004,,,Rupa & Co
2646383,26826,,,Solidaridad Publishing House
2649029,20483,,,Julliard
2649154,19708,,,Aladdin
2649623,27082,,,Plon
2650238,23177,,,Bloomsbury UK
2650685,22402,,,WSOY
2650688,22402,,,WSOY
2651779,20117,,,Samhain Publishing
2651902,20124,,,Doubleday Books
2652089,28965,,,Bantam Doubleday Dell
2653622,19664,,,Ballantine Books
2653762,27082,,,Plon
2658042,28189,,,Brockhampton Press
2658514,24754,,,Black Rose Books
2658996,19676,,,Gallimard
2659997,19682,,,William Morrow
2662169,20711,,,Alfred A. Knopf
2662604,25575,,,Life Changing Books
2662930,20684,,,Henry Holt and Co.
2663313,20212,,,Wizards of the Coast
2664597,24703,,,Penguin Australia
2667281,20129,,,Gramedia Pustaka Utama
2668104,19780,,,Pocket Books
2669268,23549,,,Topaz
2669405,19780,,,Pocket Books
2669460,21950,,,Эксмо
2669775,27326,,,"Editorial Bruguera, S.A."
2670654,20027,,,Routledge
2670656,20027,,,Routledge
2671758,27485,,,Granite Publishing and Distribution
2672877,19742,,,Signet
2675261,19787,,,Del Rey
2677410,19666,,,Orion
2677842,24064,,,HarperElement
2677906,21476,,,Ίκαρος
2678349,29966,,,دار ابن الهيثÙ
2678982,19682,,,William Morrow
2679060,24361,,,Tonkam
2679633,20913,,,Forever
2680051,20865,,,Think
2681467,21349,,,Mouse Works
2681470,21349,,,Mouse Works
2684609,22340,,,Sang-e-Meel Publications
2684654,24244,,,Ilm o Irfan Publishers
2685469,23613,,,Goldmann
2687495,26630,,,Weekly Reader Books
2687519,26114,,,Delacorte Press/S. Lawrence
2688737,20781,,,"Bridge Publications, Inc."
2689001,19663,,,HarperCollins
2689761,28211,,,VOZES
2689809,26538,,,Objetiva
2690808,19703,,,Poppy
2691613,25988,,,Brooks D Kubik
2692615,20813,,,Orion Publishing
2694064,21749,,,Random House Canada
2694539,19769,,,Little Brown and Company
2694679,21966,,,"Front Street, Incorporated"
2695142,23658,,,Kültür Bakanlığı Yayınları
2696181,20856,,,Feiwel and Friends
2698088,19716,,,Delta
2699898,19862,,,Avon Books
2700453,20156,,,VIZ Media LLC
2700933,22553,,,Progress Publishers
2702141,19686,,,Reclam
2702176,24527,,,Ediciones Lengua de Trapo
2702704,19745,,,Delacorte Press
2703773,27074,,,Omnibus Press
2706530,29170,,,Editora Nova Aguilar
2706635,21916,,,Urban Books
2706866,21916,,,Urban Books
2709742,22540,,,"Most Holy Family Monastery, Filmore NY"
2710628,24487,,,Ariadne Press (CA)
2712887,21084,,,Leisure
2712967,19849,,,HQN Books
2713810,19778,,,Harper
2714607,19808,,,Penguin Press
2714797,19909,,,Bantam Press
2714859,23405,,,Ammann Verlag
2714960,26085,,,Secker & Warburg
2715056,23609,,,Virgin Publishing
2721318,20655,,,St. Martin's Paperbacks
2721469,19881,,,Mariner Books
2721947,19674,,,Berkley
2722413,19850,,,HarperTeen
2726437,25349,,,2000 AD Books
2726569,19861,,,Broadway Books
2727169,19824,,,Touchstone
2728347,19664,,,Ballantine Books
2728741,23065,,,Other Press
2729221,19886,,,Del Rey Books
2729396,20212,,,Wizards of the Coast
2729814,19709,,,St. Martin's Griffin
2731276,19775,,,Ecco
2732513,19719,,,Grand Central Publishing
2734278,19672,,,Harper Teen
2734357,19677,,,Berkley Books
2737076,20468,,,Fabryka Słów
2737089,19742,,,Signet
2737090,20468,,,Fabryka Słów
2739979,29070,,,Southern Methodist University Press
2740179,21299,,,Aegypan
2740212,19676,,,Gallimard
2741017,27679,,,France loisirs
2741718,20400,,,Greenleaf Book Group
2741766,20106,,,Scholastic Press
2745692,27261,,,Phyllis Bruce Books Perennial
2747288,19886,,,Del Rey Books
2748996,28885,,,"Collector's Guide Publishing, Inc."
2750008,30562,,,مؤسسة الريان للطباعة والنشر والتوزيع
2750180,20881,,,مكتبة العبيكان
2750285,28426,,,المكتب الإسلامي للطباعة والنشر
2750303,25214,,,مكتبة المتنبي للطباعة والنشر والتوزيع
2751556,26869,,,Osiris Kiadó
2753725,27245,,,The FreeCapitalist Project
2753843,19807,,,Hyperion Books for Children
2754510,19744,,,Zebra
2754526,20051,,,Brava
2755882,21422,,,L&PM Pocket
2757012,30321,,,Current Books
